X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member_position
-80.578,81.564,-137.386,5.83,-1.05,0.2,1,0.9955868747726977
-251.8,46.89,999.0,999.0,-1.38,0.27,1,0.9963214869759964
-179.338,-63.129,999.0,999.0,-1.69,0.25,1,0.9975968980383637
34.238,-529.969,-136.109,4.44,-1.65,0.25,1,0.9853713261881852
77.036,-49.868,999.0,999.0,-1.15,0.24,1,0.9933596920877005
-132.265,-374.189,999.0,999.0,-2.39,0.27,1,0.9960068472156686
-337.969,-419.313,999.0,999.0,-1.33,0.29,1,0.9862056062063494
-158.059,-283.575,999.0,999.0,-1.52,0.27,1,0.99717642623556
50.274,-463.763,999.0,999.0,-1.21,0.2,1,0.9898740146665891
-127.254,-237.285,999.0,999.0,-1.59,0.27,1,0.9975432493032411
-47.253,324.319,-144.068,4.22,-2.1,0.25,1,0.9655582912092003
-213.813,-270.14,999.0,999.0,-1.9,0.26,1,0.9969269579577044
-179.142,-93.321,-139.324,4.05,-1.58,0.26,1,0.99768202717337
-155.883,-540.962,999.0,999.0,-1.72,0.2,1,0.9868899555743955
-320.049,-318.04,999.0,999.0,-1.85,0.27,1,0.9934163979915758
-201.962,-45.373,-145.063,3.09,-1.38,0.22,1,0.9974494943717418
-201.817,-122.358,999.0,999.0,-1.8,0.29,1,0.9976299019067082
-333.673,-140.059,-149.474,4.9,-1.42,0.21,1,0.9956252560579111
109.678,-371.634,999.0,999.0,-1.46,0.21,1,0.99030192760208
-88.06,-28.341,999.0,999.0,-1.55,0.23,1,0.9972080531928136
-136.448,-68.996,999.0,999.0,-1.86,0.24,1,0.997636420091532
-276.384,-302.671,999.0,999.0,-1.42,0.28,1,0.9953973281260747
-110.593,-207.166,999.0,999.0,-1.19,0.25,1,0.9976438115562923
-53.904,-501.169,999.0,999.0,-1.25,0.2,1,0.9909630945520934
-99.968,51.28,999.0,999.0,-1.51,0.26,1,0.9964002256991302
-29.181,-53.152,999.0,999.0,-1.44,0.21,1,0.9967561854225878
283.352,-296.181,999.0,999.0,-1.64,0.23,1,0.9417834726530293
-91.568,-86.732,999.0,999.0,-1.2,0.28,1,0.9975501989679644
81.51,-306.401,-142.172,5.35,-1.17,0.26,1,0.9936489691318912
-367.844,60.021,999.0,999.0,-1.82,0.26,1,0.9929589929646384
-296.045,-81.155,999.0,999.0,-2.2,0.28,1,0.9965827642344599
-193.615,-213.555,999.0,999.0,-1.82,0.26,1,0.9974797449813791
-199.348,-118.806,-150.505,4.59,-1.12,0.25,1,0.9976405306630486
-108.796,-239.761,999.0,999.0,-1.65,0.2,1,0.9975110571762107
-185.233,-337.914,999.0,999.0,-1.51,0.22,1,0.9963308234534971
-321.825,-34.147,999.0,999.0,-1.86,0.23,1,0.9958504841599356
-448.001,408.494,999.0,999.0,-1.59,0.23,1,0.8712608018342862
10.77,-414.046,999.0,999.0,-1.57,0.22,1,0.9936912303915791
-18.767,17.815,999.0,999.0,-1.2,0.28,1,0.9956794939744806
-321.184,13.648,-161.665,4.16,-1.4,0.28,1,0.99546289679125
-324.579,-316.788,999.0,999.0,-1.85,0.27,1,0.9932279805465569
-303.941,-136.764,999.0,999.0,-1.41,0.25,1,0.9964065587967554
49.448,-125.979,999.0,999.0,-1.57,0.28,1,0.9954871868367253
106.783,-155.652,999.0,999.0,-1.81,0.25,1,0.9930102898634465
-218.102,-111.33,-157.865,4.43,-1.58,0.22,1,0.9975315417798428
-121.729,-356.135,-144.179,4.35,-1.94,0.26,1,0.9963602740795313
-195.064,167.202,999.0,999.0,-1.36,0.24,1,0.9939112364413254
-319.083,-390.641,999.0,999.0,-1.4,0.23,1,0.9902329231904236
-352.024,-226.181,-149.422,3.88,-1.03,0.22,1,0.9940555665757422
-209.348,-391.182,999.0,999.0,-0.92,0.26,1,0.9947894616885484
-40.192,8.402,999.0,999.0,-1.61,0.29,1,0.9962601099510056
-373.602,95.717,999.0,999.0,-1.37,0.29,1,0.9916450653513961
-56.872,-273.143,999.0,999.0,-1.34,0.28,1,0.9970789469315371
-405.943,-197.798,-152.088,4.37,-1.44,0.21,1,0.9910146102735045
-39.258,-167.012,-151.939,3.02,-2.14,0.28,1,0.9972962503199694
107.007,-140.512,-157.087,4.91,-2.06,0.28,1,0.9928773248731418
-92.625,-188.036,999.0,999.0,-1.39,0.24,1,0.9976370527998489
-1.565,-421.964,-145.89,4.07,-1.5,0.25,1,0.9937439010393552
-440.411,-329.792,999.0,999.0,-1.25,0.22,1,0.9776217392500596
-424.068,-174.68,999.0,999.0,-1.22,0.21,1,0.9897469787725217
238.683,-271.564,999.0,999.0,-1.52,0.21,1,0.9692772184564775
-45.342,-223.526,999.0,999.0,-1.48,0.2,1,0.9972496001166334
-332.378,-279.349,999.0,999.0,-1.2,0.24,1,0.993893625402937
133.02,-148.496,999.0,999.0,-1.6,0.23,1,0.9909181695722205
28.377,-214.085,999.0,999.0,-1.45,0.28,1,0.9961726760278075
0.885,-266.626,999.0,999.0,-1.68,0.23,1,0.9964502256205034
-1.934,-441.205,999.0,999.0,-1.14,0.22,1,0.9930395150325575
-269.324,-16.669,999.0,999.0,-2.37,0.27,1,0.9967246292084933
66.714,-43.506,999.0,999.0,-1.42,0.27,1,0.9937915124856579
-205.658,-296.657,999.0,999.0,-1.38,0.26,1,0.9967191850471492
-253.925,-17.914,999.0,999.0,-1.89,0.3,1,0.9969182063695424
-42.091,-158.024,-157.371,4.39,-1.96,0.25,1,0.9973233140348049
-151.849,-323.279,-145.57,4.01,-1.55,0.22,1,0.996766410619157
-278.975,255.607,999.0,999.0,-1.11,0.26,1,0.986751526722078
152.94,-96.539,999.0,999.0,-2.05,0.27,1,0.9876427993784477
-314.819,-241.725,-146.823,3.04,-1.27,0.29,1,0.9952961843143748
-228.988,-419.977,-154.775,2.43,-1.45,0.28,1,0.9932487811754526
-362.03,-249.458,999.0,999.0,-1.39,0.26,1,0.9930332876716993
7.59,196.246,999.0,999.0,-1.61,0.21,1,0.9848771262367626
-144.495,-60.611,999.0,999.0,-1.71,0.23,1,0.9976122073738855
80.741,-78.803,999.0,999.0,-1.51,0.27,1,0.9936762075254973
-228.406,-162.67,999.0,999.0,-1.41,0.28,1,0.9974125244473646
-58.875,-314.347,999.0,999.0,-1.19,0.28,1,0.9967227841267385
-108.852,190.091,999.0,999.0,-1.27,0.21,1,0.9920311968143979
62.693,222.265,999.0,999.0,-1.27,0.29,1,0.9703440865069266
-64.619,-288.473,999.0,999.0,-2.03,0.3,1,0.997013226441708
-83.912,53.877,999.0,999.0,-1.32,0.25,1,0.996185491772034
-359.045,27.822,999.0,999.0,-1.68,0.25,1,0.993984938585049
-340.255,-245.364,999.0,999.0,-1.16,0.29,1,0.9942599612622534
-60.173,-102.008,-145.672,5.18,-1.08,0.3,1,0.9973851540544084
-25.625,282.936,-136.799,4.82,-1.62,0.28,1,0.9740250262709818
-145.229,225.277,999.0,999.0,-1.36,0.29,1,0.9904220379889513
-87.003,115.259,999.0,999.0,-1.72,0.22,1,0.9947994106001516
-160.962,-943.63,999.0,999.0,-1.42,0.28,1,0.26127410249105804
-394.81,218.524,999.0,999.0,-1.32,0.22,1,0.9814005999851247
-298.806,-230.459,999.0,999.0,-1.53,0.21,1,0.9959024495891982
-276.42,-358.506,-136.808,4.16,-1.33,0.25,1,0.993977004766465
-205.05,-19.312,999.0,999.0,-1.83,0.24,1,0.9972941009418301
-169.153,-229.18,999.0,999.0,-1.57,0.28,1,0.9975157606393082
-21.597,289.707,999.0,999.0,-1.19,0.28,1,0.9715298232037781
-16.656,-218.223,999.0,999.0,-1.29,0.28,1,0.9969549698405831
28.818,-75.792,999.0,999.0,-1.52,0.26,1,0.9957230023752623
-130.451,-247.453,999.0,999.0,-1.62,0.29,1,0.9974891303660331
-415.537,77.289,-155.446,4.56,-1.77,0.22,1,0.9890079797304904
37.781,-347.595,999.0,999.0,-1.62,0.2,1,0.9946041081846211
-107.633,-132.433,999.0,999.0,-1.88,0.2,1,0.9977157797990763
277.761,-127.551,-137.713,4.82,-0.96,0.22,1,0.9409537356024847
-48.137,-436.266,999.0,999.0,-2.03,0.21,1,0.9940790425205289
-27.151,73.36,999.0,999.0,-1.32,0.22,1,0.9946454594115658
-306.638,-94.171,999.0,999.0,-1.4,0.24,1,0.9963901375955381
-191.081,-400.771,-140.887,4.74,-1.86,0.25,1,0.9948220087864371
-263.131,83.436,999.0,999.0,-1.66,0.24,1,0.995597466629743
18.81,54.702,999.0,999.0,-1.71,0.29,1,0.9935371435047278
-176.739,-450.32,999.0,999.0,-1.61,0.22,1,0.9931812222958584
207.01,-424.307,999.0,999.0,-1.88,0.25,1,0.9689940336158933
-148.883,-337.593,999.0,999.0,-1.63,0.25,1,0.9965796089641904
-377.185,-257.638,999.0,999.0,-1.21,0.21,1,0.9917811697100257
-336.362,-16.682,-148.208,3.0,-1.51,0.22,1,0.9953232829086581
-105.053,-389.575,999.0,999.0,-1.9,0.26,1,0.9957152507795864
-318.716,-412.952,999.0,999.0,-1.72,0.3,1,0.9887291067784143
-45.564,-512.063,999.0,999.0,-1.93,0.23,1,0.990064398298533
35.2,170.604,-135.742,4.1,-1.18,0.23,1,0.984708438835636
-348.253,121.61,999.0,999.0,-1.42,0.23,1,0.9921357443879303
44.43,-535.206,999.0,999.0,-2.04,0.29,1,0.9840283667644967
-116.994,-1.56,999.0,999.0,-1.68,0.2,1,0.9971598097964101
-130.503,-130.877,999.0,999.0,-1.3,0.26,1,0.997763242855472
-347.619,-38.144,999.0,999.0,-1.61,0.29,1,0.9951069522946284
-321.925,460.578,999.0,999.0,-1.41,0.24,1,0.8897717177933694
-321.569,-424.939,999.0,999.0,-2.14,0.28,1,0.9874746061701163
-25.947,-39.628,999.0,999.0,-1.17,0.22,1,0.9965853589202718
44.119,-84.382,999.0,999.0,-1.2,0.24,1,0.9953314651344954
112.012,-86.072,-154.003,4.09,-1.43,0.2,1,0.9917266402477587
-248.257,-504.023,-143.82,4.23,-1.96,0.25,1,0.9860506160772949
25.077,177.695,999.0,999.0,-1.45,0.21,1,0.9851016938603935
174.475,-383.622,-153.049,3.05,-1.42,0.26,1,0.9814675511400781
-444.739,127.176,999.0,999.0,-1.74,0.28,1,0.982528492360023
-127.863,-159.537,-132.317,3.02,-1.73,0.22,1,0.9977588285736174
-49.282,-334.773,-138.464,6.73,-1.78,0.25,1,0.9963941274519722
-56.342,-595.961,999.0,999.0,-1.73,0.23,1,0.9800687286389101
55.58,-116.212,999.0,999.0,-1.83,0.22,1,0.9952124679338455
-306.854,8.036,-139.476,5.26,-1.18,0.26,1,0.9958691089445308
-175.645,-1.325,999.0,999.0,-1.51,0.27,1,0.9972538568068352
-185.014,-190.526,-141.262,4.45,-1.9,0.22,1,0.9976115089952
-464.592,51.227,999.0,999.0,-0.65,0.27,1,0.9834483627388967
-141.896,-107.163,999.0,999.0,-1.88,0.25,1,0.9977452325183234
-11.89,-326.369,-150.749,5.05,-1.99,0.29,1,0.9960529096989117
-29.507,-189.703,999.0,999.0,-1.81,0.25,1,0.9971756110040328
-499.626,74.59,999.0,999.0,-1.6,0.2,1,0.9737450652489691
-113.915,-905.573,999.0,999.0,-1.52,0.26,1,0.44807554616342615
-265.835,-131.066,-150.242,3.97,-1.5,0.25,1,0.9970668960830227
-75.142,118.325,-133.886,5.29,-1.58,0.28,1,0.9944724070913096
-91.218,117.709,999.0,999.0,-0.72,0.28,1,0.9947968754381293
-53.964,-4.251,-146.344,5.13,-1.47,0.25,1,0.9966324470697938
-130.411,-24.374,999.0,999.0,-1.74,0.3,1,0.9973898651405882
-569.78,60.489,999.0,999.0,-1.79,0.22,1,0.9369165238101205
-48.963,160.603,999.0,999.0,-1.54,0.21,1,0.9918252628785261
55.883,27.867,-147.534,3.53,-1.31,0.27,1,0.9924824680155543
16.152,-66.944,999.0,999.0,-1.67,0.27,1,0.9959783519670716
-75.399,-184.85,999.0,999.0,-1.36,0.27,1,0.9975610050581457
306.301,-106.63,-158.642,5.19,-2.1,0.29,1,0.9041461667276999
-141.036,-68.031,999.0,999.0,-1.92,0.24,1,0.9976384819366959
-164.059,-198.139,999.0,999.0,-1.59,0.22,1,0.9976591756843493
-11.313,-211.838,999.0,999.0,-1.61,0.21,1,0.9969012206094532
-346.583,186.279,999.0,999.0,-1.94,0.29,1,0.9889791787411801
7.78,12.403,999.0,999.0,-1.78,0.28,1,0.9950574638326025
-229.059,29.734,-145.491,6.18,-1.17,0.24,1,0.9967389123956544
56.757,-336.347,999.0,999.0,-1.14,0.21,1,0.9941763093439836
20.01,-198.287,999.0,999.0,-1.55,0.26,1,0.9963898030181003
-146.671,-229.659,999.0,999.0,-1.9,0.26,1,0.9975688390316079
-254.993,-15.714,999.0,999.0,-1.85,0.23,1,0.9968919566646188
-395.667,-106.525,-160.217,4.1,-1.21,0.25,1,0.9929309221412862
-78.058,43.803,999.0,999.0,-1.35,0.28,1,0.9962826060411483
-509.075,-58.223,999.0,999.0,-1.25,0.21,1,0.9754672746117461
-280.435,-173.739,-149.92,4.09,-1.56,0.27,1,0.9967243820119248
-184.289,113.194,999.0,999.0,-1.95,0.27,1,0.9955865824771266
-189.189,52.383,999.0,999.0,-1.53,0.28,1,0.9966688040088669
164.615,-275.076,-152.807,3.05,-1.4,0.29,1,0.9872687386952687
206.537,-48.18,999.0,999.0,-1.33,0.21,1,0.9724594593294232
-5.162,-206.772,999.0,999.0,-1.48,0.27,1,0.996823972241482
-322.531,106.258,999.0,999.0,-1.8,0.22,1,0.9936923126677542
-95.381,-484.183,999.0,999.0,-1.71,0.25,1,0.9922639896412349
-135.473,-18.803,999.0,999.0,-1.25,0.3,1,0.9973640139072927
-64.007,-28.438,999.0,999.0,-1.77,0.24,1,0.9969951718094213
-283.205,-29.956,999.0,999.0,-1.59,0.23,1,0.9966067303879949
-352.776,-97.114,999.0,999.0,-1.92,0.25,1,0.9950806446436489
-342.446,-181.455,999.0,999.0,-1.68,0.26,1,0.9950511277141937
150.239,-373.412,999.0,999.0,-1.48,0.22,1,0.9859902802697946
-241.865,-109.545,999.0,999.0,-1.06,0.23,1,0.9973428249994833
3.843,-110.191,999.0,999.0,-1.61,0.25,1,0.9965606281458346
-116.493,-76.841,999.0,999.0,-1.75,0.27,1,0.997620104427059
-307.036,157.415,999.0,999.0,-1.5,0.27,1,0.9924320311122813
-57.11,25.957,999.0,999.0,-1.3,0.28,1,0.996274768283336
-298.102,160.335,999.0,999.0,-1.58,0.2,1,0.9926010078094452
235.297,-628.985,999.0,999.0,-0.74,0.3,1,0.8533638541765617
131.287,-251.79,-157.369,4.01,-1.57,0.23,1,0.9911659572745606
-380.544,126.635,999.0,999.0,-1.56,0.22,1,0.9899558961813927
121.335,-449.613,999.0,999.0,-1.9,0.21,1,0.9847981676968474
-218.701,-365.765,999.0,999.0,-1.56,0.26,1,0.9953086897836203
-229.529,144.231,999.0,999.0,-1.23,0.26,1,0.9945108664316054
-257.13,-300.973,999.0,999.0,-0.93,0.21,1,0.9958821138223296
-125.117,-245.905,999.0,999.0,-1.05,0.24,1,0.9974973918803204
-125.979,-108.801,-147.396,4.86,-1.65,0.29,1,0.9977298342532432
-266.07,-42.302,-141.824,4.74,-1.98,0.3,1,0.9969137755196185
108.122,-4.838,999.0,999.0,-1.34,0.26,1,0.989546036246507
-176.754,-203.522,999.0,999.0,-1.46,0.21,1,0.9976008557445355
-50.354,-86.162,999.0,999.0,-1.31,0.23,1,0.9972297535878606
-82.65,-531.842,999.0,999.0,-1.81,0.26,1,0.9888119951622955
-345.698,182.286,999.0,999.0,-1.68,0.28,1,0.9892971079083851
-377.318,-132.702,999.0,999.0,-0.59,0.26,1,0.9938767526573875
-12.266,37.36,999.0,999.0,-1.39,0.23,1,0.9951242470506375
-49.006,120.839,-144.102,5.04,-1.19,0.27,1,0.9937155222839923
96.844,-125.682,999.0,999.0,-1.7,0.29,1,0.9933709472064356
-167.211,61.828,999.0,999.0,-1.1,0.28,1,0.9965586608637569
-380.04,157.875,999.0,999.0,-1.21,0.21,1,0.9883202387051448
-34.332,-702.742,999.0,999.0,-1.63,0.25,1,0.9390348476598323
-188.725,278.558,999.0,999.0,-1.74,0.26,1,0.9857166884525496
36.444,-182.4,999.0,999.0,-1.24,0.26,1,0.9960211454162785
-248.961,-323.443,-147.904,4.31,-1.82,0.24,1,0.9956446156605895
-282.354,-65.588,999.0,999.0,-1.37,0.3,1,0.9967764215709135
-252.22,-66.11,999.0,999.0,-1.35,0.29,1,0.9971649157674807
-26.464,58.791,999.0,999.0,-1.89,0.2,1,0.9950109001707581
-80.027,141.341,999.0,999.0,-1.33,0.23,1,0.9937368940306502
-115.765,-730.109,999.0,999.0,-1.72,0.29,1,0.9142522349661845
-239.887,-330.451,999.0,999.0,-1.46,0.25,1,0.9956909416023831
-165.883,-71.916,999.0,999.0,-1.02,0.29,1,0.997650586162597
-181.8,131.879,999.0,999.0,-1.79,0.28,1,0.995106334576203
-349.194,89.093,999.0,999.0,-1.39,0.25,1,0.9931255656442094
78.039,149.603,-153.224,3.84,-1.27,0.21,1,0.9809225708042955
95.153,-259.563,999.0,999.0,-1.19,0.24,1,0.9935390317541217
-21.809,-543.821,-146.9,2.83,-1.77,0.21,1,0.9866079512992183
236.19,-274.766,-149.469,5.52,-0.83,0.26,1,0.9701771553353187
-317.081,-280.52,999.0,999.0,-1.57,0.25,1,0.9945259763291295
-282.629,-211.094,999.0,999.0,-1.7,0.26,1,0.9964509442323987
-167.09,113.82,999.0,999.0,-0.92,0.3,1,0.9955658488206752
-231.565,169.864,999.0,999.0,-1.09,0.22,1,0.9935668468337475
-3604.267,2411.324,-3.439,5.46,-0.63,0.28,0,1.0758270247998484e-106
-3687.941,-1354.476,999.0,999.0,-0.44,0.25,0,1.705405518888096e-116
655.877,1090.35,999.0,999.0,-0.9,0.28,0,1.2045347003089726e-12
499.936,3034.085,999.0,999.0,-0.62,0.25,0,6.000720606822204e-54
2221.187,-851.389,999.0,999.0,-0.87,0.29,0,4.375312038247578e-42
1009.269,-4663.314,999.0,999.0,-0.78,0.27,0,1.0371555778194578e-94
2415.965,-2173.312,999.0,999.0,-1.1,0.27,0,2.4383844446489327e-59
4346.532,2527.733,999.0,999.0,-0.57,0.22,0,6.365201924394808e-222
-315.922,3344.323,999.0,999.0,-0.52,0.23,0,7.872550835048293e-55
4115.446,-4958.542,999.0,999.0,-0.32,0.27,0,2.884976149859219e-210
-2158.519,1671.187,999.0,999.0,-0.49,0.27,0,1.427924133387629e-38
-4053.57,4424.09,999.0,999.0,-1.11,0.29,0,7.97300229357943e-182
-1712.13,1799.952,999.0,999.0,-0.57,0.27,0,3.0569144259544843e-29
-1529.42,-4954.522,999.0,999.0,-0.82,0.21,0,9.207407268198797e-139
-228.516,-2430.023,999.0,999.0,-0.59,0.27,0,1.606776944682638e-23
3840.989,1509.482,4.88,5.57,-0.1,0.27,0,2.7418394933158436e-154
-719.931,3908.057,999.0,999.0,-0.32,0.23,0,1.1152962040702578e-73
201.102,2191.366,999.0,999.0,-0.85,0.2,0,1.0273390806093197e-26
2710.096,3227.188,999.0,999.0,-0.75,0.21,0,2.340184400824453e-139
3628.593,46.694,40.219,4.35,-0.86,0.24,0,3.7708516902374177e-115
-444.001,-4542.495,999.0,999.0,-0.45,0.2,0,5.322113812674328e-94
3612.824,925.614,999.0,999.0,-0.52,0.22,0,9.878296718501469e-127
3543.697,988.671,999.0,999.0,-0.57,0.24,0,1.4311417422257112e-123
-4302.74,4241.355,999.0,999.0,-0.63,0.25,0,1.6506029389951707e-189
-2471.844,-1231.911,999.0,999.0,-0.55,0.21,0,2.4540680679271123e-53
-3494.957,-3375.579,999.0,999.0,-0.7,0.24,0,5.5550212959788596e-163
-1192.691,-4268.812,999.0,999.0,-0.14,0.28,0,9.777904504606409e-98
-4681.888,-1264.309,23.022,4.56,-0.91,0.27,0,2.1083430428565367e-182
4748.111,-2034.751,999.0,999.0,-0.55,0.26,0,1.207846503862532e-188
4885.883,1781.476,70.284,6.06,-0.56,0.21,0,4.074930037058477e-242
3944.505,-4074.642,999.0,999.0,-0.95,0.25,0,1.1272697479417627e-171
-2953.83,-1810.112,999.0,999.0,-0.3,0.29,0,8.83427532673953e-86
-3080.276,2869.117,999.0,999.0,-0.41,0.29,0,1.2781705147659076e-91
-4170.796,1700.653,999.0,999.0,-0.72,0.23,0,2.3314831224799603e-129
4505.354,-1251.36,999.0,999.0,-0.79,0.27,0,9.901619235739294e-168
4364.179,2422.667,8.257,3.42,-1.55,0.3,0,1.1957644090596023e-219
2734.458,-1920.615,999.0,999.0,-0.33,0.29,0,5.734396312619194e-69
2176.591,-1047.145,999.0,999.0,-0.77,0.21,0,5.778863499424135e-41
2295.843,-824.54,999.0,999.0,-0.57,0.27,0,7.660494648886014e-45
3798.695,-3495.601,999.0,999.0,-1.07,0.29,0,2.115763351935328e-148
1092.457,92.545,999.0,999.0,-0.97,0.24,0,2.381917818853438e-11
2373.437,-1833.73,999.0,999.0,-0.37,0.29,0,1.2026941802097555e-53
224.697,-4526.656,3.927,4.15,-0.08,0.21,0,3.341966625304106e-87
-4473.069,1072.187,999.0,999.0,-0.98,0.26,0,1.7294820395239243e-145
1908.39,-4289.575,999.0,999.0,-0.64,0.21,0,2.4548781526864412e-95
2293.267,475.491,-12.004,4.07,-1.14,0.23,0,2.4705129629912078e-51
-1039.54,4179.66,999.0,999.0,-0.47,0.2,0,6.377376619126235e-85
-4214.232,2435.193,999.0,999.0,-0.51,0.2,0,7.135325789118548e-141
4606.065,-3419.824,-23.398,3.0,-0.93,0.21,0,1.0477456045798037e-197
-1546.363,3407.232,36.996,3.19,-0.58,0.28,0,5.54580212150571e-63
-2872.874,-3010.933,999.0,999.0,0.14,0.25,0,4.7237162455718445e-115
-1033.992,627.978,999.0,999.0,-0.26,0.21,0,8.22016447558223e-06
-2946.323,1321.588,-17.171,4.35,-0.79,0.29,0,6.536751267794656e-63
4270.239,4470.428,999.0,999.0,-0.59,0.3,0,2.804438371424286e-302
