X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member_position
4660.873,-93.057,-33.926,3.02,-0.54,0.23,0,0.0
-3425.987,-3884.011,999.0,999.0,-0.33,0.27,0,0.0
3240.913,1307.474,-147.588,4.96,-0.52,0.28,0,1.299930909841969e-297
1683.679,1940.436,999.0,999.0,-0.65,0.26,0,1.19303622135828e-254
-2841.245,4472.065,999.0,999.0,-0.68,0.24,0,0.0
4371.769,1018.233,999.0,999.0,-1.13,0.24,0,0.0
2125.499,-720.567,999.0,999.0,-0.75,0.29,0,2.7505398718039487e-97
-4311.736,-6.633,999.0,999.0,-0.77,0.24,0,0.0
1513.366,-1021.686,999.0,999.0,-0.94,0.28,0,8.175953268530571e-81
2021.372,1351.449,999.0,999.0,-0.78,0.28,0,6.994507038540651e-176
-3311.406,577.664,999.0,999.0,-1.27,0.28,0,1.3489767443444392e-250
4257.469,-1861.446,999.0,999.0,-1.12,0.22,0,0.0
3112.224,-1927.024,-98.821,4.31,-0.91,0.29,0,0.0
1357.506,3191.122,999.0,999.0,-0.58,0.29,0,0.0
-4473.424,-2374.621,-68.366,4.35,-0.51,0.23,0,0.0
-996.976,2115.828,999.0,999.0,-1.31,0.26,0,1.0222312547125847e-252
-2400.261,542.409,999.0,999.0,-0.6,0.24,0,3.613006647720911e-140
-313.843,3216.253,999.0,999.0,-0.54,0.25,0,0.0
-3769.211,288.18,999.0,999.0,-0.59,0.21,0,4.535712251217517e-307
-576.18,-4934.087,999.0,999.0,-0.8,0.23,0,0.0
-757.58,-4049.826,110.291,4.65,-1.07,0.27,0,0.0
3569.967,4747.264,-57.79,5.36,-0.48,0.25,0,0.0
-147.346,-2420.733,60.631,4.26,-0.93,0.21,0,4.208569540383223e-288
-4350.939,-3501.136,-80.574,4.68,-0.59,0.28,0,0.0
2319.791,-226.735,-57.368,4.65,-0.74,0.22,0,7.958024294072821e-95
-4728.037,-1895.749,999.0,999.0,-1.01,0.26,0,0.0
-1829.468,-2256.574,999.0,999.0,-0.87,0.22,0,0.0
4909.474,2489.529,999.0,999.0,-0.24,0.27,0,0.0
-692.888,-3134.034,999.0,999.0,-0.74,0.25,0,0.0
-2990.188,1726.622,999.0,999.0,-0.78,0.22,0,0.0
4881.473,3137.008,999.0,999.0,-0.89,0.24,0,0.0
-1344.888,3446.959,-59.464,3.15,-0.75,0.29,0,0.0
-2241.925,1696.208,999.0,999.0,-0.52,0.26,0,5.09466276146858e-253
-3224.249,1659.145,-44.433,5.76,-1.31,0.25,0,0.0
2387.115,-1081.778,-39.381,4.78,-1.05,0.2,0,1.9253887014373213e-148
4875.026,3328.438,999.0,999.0,-0.78,0.24,0,0.0
-3974.933,-4352.183,999.0,999.0,-0.94,0.22,0,0.0
-2813.249,-1755.628,999.0,999.0,-1.03,0.29,0,0.0
-3803.003,-2016.79,999.0,999.0,-0.41,0.29,0,0.0
-1910.408,1431.151,999.0,999.0,-0.66,0.28,0,2.2885553791579973e-183
-1298.671,-1948.451,999.0,999.0,-0.99,0.21,0,4.539345279766039e-231
3793.353,-3337.139,999.0,999.0,-0.82,0.22,0,0.0
-4393.188,-2325.427,8.445,4.53,-0.79,0.29,0,0.0
1134.1,-1375.782,999.0,999.0,-0.55,0.23,0,3.775103337924758e-104
1370.807,704.361,999.0,999.0,-0.94,0.29,0,2.0051272650826184e-59
2216.374,4807.799,999.0,999.0,-1.16,0.28,0,0.0
-1546.832,-895.91,999.0,999.0,-0.44,0.24,0,1.8840869291334993e-95
-3553.761,-4393.547,999.0,999.0,-0.86,0.2,0,0.0
3580.459,-2959.681,999.0,999.0,-0.57,0.28,0,0.0
1711.936,-2016.45,999.0,999.0,-0.64,0.29,0,7.533263352496829e-237
4124.429,-4224.521,999.0,999.0,-0.65,0.23,0,0.0
2743.615,3520.691,999.0,999.0,-0.52,0.24,0,0.0
-2323.699,373.811,999.0,999.0,-0.69,0.22,0,3.4611544859594356e-125
-560.75,1786.581,999.0,999.0,-0.78,0.21,0,2.5056930138791737e-173
1973.723,-2649.678,999.0,999.0,-0.58,0.22,0,0.0
4644.316,807.844,999.0,999.0,-0.75,0.22,0,0.0
-926.431,3012.761,999.0,999.0,-0.65,0.25,0,0.0
-3721.821,-4296.23,999.0,999.0,-0.85,0.24,0,0.0
-852.649,3160.571,999.0,999.0,-0.84,0.26,0,0.0
-4818.889,4842.833,999.0,999.0,-0.8,0.27,0,0.0
4725.875,-2488.083,50.628,2.56,-0.73,0.23,0,0.0
-4400.929,-1904.656,999.0,999.0,-0.94,0.24,0,0.0
-3407.861,-2098.855,999.0,999.0,-0.51,0.3,0,0.0
3071.747,693.38,999.0,999.0,-1.16,0.26,0,5.220348023794302e-206
690.244,-1309.583,-44.16,4.74,-0.39,0.21,0,3.458981214124162e-83
-3777.527,45.208,999.0,999.0,-0.84,0.27,0,6.105983065927466e-306
-1472.597,3219.607,999.0,999.0,-0.69,0.27,0,0.0
-1533.674,1174.914,999.0,999.0,-0.6,0.24,0,6.596465327225657e-123
3856.69,-3727.191,999.0,999.0,-0.56,0.27,0,0.0
2934.184,349.914,999.0,999.0,-0.55,0.28,0,2.7542575356067985e-167
-576.822,2106.481,999.0,999.0,-1.19,0.23,0,1.1109982146638594e-237
2571.284,-3902.759,999.0,999.0,-0.88,0.22,0,0.0
-3602.19,3303.979,999.0,999.0,-0.77,0.29,0,0.0
-3396.886,-2121.703,999.0,999.0,-1.06,0.24,0,0.0
2534.135,2849.566,-24.427,6.8,-0.19,0.26,0,0.0
-3631.943,-2881.478,999.0,999.0,-0.71,0.21,0,0.0
1918.914,378.743,999.0,999.0,-1.33,0.22,0,3.506093688109211e-73
4823.859,-4064.201,999.0,999.0,-1.03,0.24,0,0.0
-3152.366,2498.321,31.062,4.18,-0.47,0.21,0,0.0
-135.561,-3543.67,999.0,999.0,-0.67,0.27,0,0.0
4111.71,-4635.405,-20.662,4.22,-0.73,0.24,0,0.0
480.437,1677.188,999.0,999.0,-0.19,0.25,0,9.686169658331167e-152
-4541.704,-2071.323,999.0,999.0,-0.39,0.2,0,0.0
1278.685,-3575.216,8.087,3.79,-0.78,0.23,0,0.0
-659.432,320.844,999.0,999.0,-0.71,0.24,0,6.85713739740626e-16
2464.929,-3996.217,999.0,999.0,-1.31,0.25,0,0.0
1125.24,-3878.359,999.0,999.0,-0.8,0.22,0,0.0
-4160.587,-4667.029,999.0,999.0,-1.03,0.22,0,0.0
16.757,2497.268,999.0,999.0,-0.74,0.27,0,0.0
3533.595,1278.182,999.0,999.0,-0.22,0.23,0,0.0
2774.907,3858.634,999.0,999.0,-0.69,0.21,0,0.0
-1004.635,3344.953,999.0,999.0,-0.64,0.22,0,0.0
2310.149,421.031,6.032,4.78,-0.56,0.22,0,3.224021305648269e-107
-6.235,2402.607,999.0,999.0,-0.68,0.21,0,2.0588076471504683e-300
1951.293,1300.979,999.0,999.0,-1.16,0.2,0,4.6386947607174165e-163
-1584.052,2459.946,999.0,999.0,-0.99,0.23,0,0.0
-3805.005,3281.256,999.0,999.0,-0.88,0.22,0,0.0
-686.904,2223.629,999.0,999.0,-0.63,0.28,0,2.1423829598993616e-266
319.628,-1101.474,1.851,6.49,-0.97,0.21,0,1.8480388854565704e-54
-4945.97,-1292.738,67.648,6.14,-0.37,0.24,0,0.0
-3007.165,-1315.037,999.0,999.0,-0.34,0.22,0,2.1399432527265938e-290
-1998.365,-2831.872,999.0,999.0,-0.62,0.2,0,0.0
-1544.765,3849.455,999.0,999.0,-0.86,0.25,0,0.0
-1867.294,-1235.06,999.0,999.0,-0.68,0.24,0,2.867872247357322e-157
-1717.694,2990.274,999.0,999.0,-0.47,0.29,0,0.0
-2166.409,-2067.148,999.0,999.0,-0.65,0.2,0,0.0
-4850.452,489.862,-69.729,3.87,-0.81,0.24,0,0.0
3634.047,-1054.101,999.0,999.0,-1.14,0.3,0,2.0960745714592065e-287
3985.094,-2823.175,-15.718,3.09,-0.69,0.28,0,0.0
-183.67,3696.078,999.0,999.0,-0.93,0.21,0,0.0
4640.183,2593.274,999.0,999.0,-0.8,0.27,0,0.0
-2885.972,-1881.903,42.725,5.71,-0.47,0.23,0,0.0
-2139.463,-4515.979,999.0,999.0,-0.7,0.27,0,0.0
-3994.129,-4599.539,999.0,999.0,-0.9,0.29,0,0.0
260.477,2265.539,999.0,999.0,-1.26,0.29,0,4.239486133077275e-269
-2148.595,-376.1,999.0,999.0,-0.85,0.21,0,2.2176684941187757e-110
-4432.378,3910.295,999.0,999.0,-0.78,0.23,0,0.0
-836.447,4548.747,999.0,999.0,-0.77,0.28,0,0.0
-228.575,1067.239,999.0,999.0,-0.91,0.27,0,2.2403097680138584e-61
-3196.519,2997.775,999.0,999.0,-0.47,0.27,0,0.0
-2337.904,4335.995,999.0,999.0,-0.69,0.24,0,0.0
-2680.826,4496.157,999.0,999.0,-0.69,0.24,0,0.0
1889.626,4260.221,-11.848,4.59,-1.6,0.28,0,0.0
-3637.083,-3678.793,999.0,999.0,-0.71,0.22,0,0.0
3016.395,4867.362,37.933,4.43,-0.59,0.29,0,0.0
-2079.218,3244.768,999.0,999.0,-1.05,0.21,0,0.0
-3380.863,607.545,999.0,999.0,-0.82,0.21,0,7.120850603290088e-262
3903.819,-2056.352,999.0,999.0,-1.39,0.27,0,0.0
1749.589,1912.547,4.511,4.37,-0.55,0.25,0,1.515736166784996e-253
-4661.469,-4054.104,999.0,999.0,-0.65,0.3,0,0.0
-2629.29,1572.584,999.0,999.0,-1.14,0.21,0,3.000510102064966e-271
-1638.64,-3502.816,999.0,999.0,-0.92,0.21,0,0.0
3033.301,-217.04,999.0,999.0,-0.51,0.23,0,7.645364290660641e-168
-4367.349,1285.319,999.0,999.0,-0.45,0.29,0,0.0
2485.883,496.873,999.0,999.0,-1.05,0.2,0,6.015308186585964e-128
-2372.571,1624.8,999.0,999.0,-0.53,0.28,0,2.0188003483613562e-253
-2166.141,-246.53,999.0,999.0,-0.77,0.23,0,1.2504044423936548e-107
-3061.67,3503.81,999.0,999.0,-1.18,0.22,0,0.0
4950.867,-2587.69,999.0,999.0,-0.64,0.21,0,0.0
2372.461,851.312,999.0,999.0,-1.0,0.21,0,2.6436555799851715e-145
742.835,3052.328,999.0,999.0,-1.23,0.25,0,0.0
999.076,-724.511,999.0,999.0,-0.67,0.27,0,1.6232968659648132e-34
339.982,3599.339,-66.595,4.64,-0.38,0.3,0,0.0
3096.955,-515.484,999.0,999.0,-0.75,0.2,0,1.2118789914038115e-182
-1966.966,-4454.075,999.0,999.0,-0.32,0.26,0,0.0
-4708.078,-1405.56,-9.93,4.09,-0.64,0.29,0,0.0
4749.268,-1396.173,999.0,999.0,-0.39,0.23,0,0.0
-4578.172,4498.809,999.0,999.0,-0.61,0.22,0,0.0
-2868.974,3908.208,999.0,999.0,-0.74,0.29,0,0.0
-3959.174,655.429,999.0,999.0,-0.78,0.29,0,0.0
196.459,4353.562,999.0,999.0,-0.33,0.3,0,0.0
4748.589,-2690.131,999.0,999.0,-0.77,0.2,0,0.0
1367.801,-2548.448,60.599,4.31,-0.51,0.21,0,0.0
1761.857,4050.354,-108.33,4.07,-0.54,0.21,0,0.0
-2093.695,-542.167,999.0,999.0,-0.94,0.29,0,2.058267211125193e-113
1108.056,-647.036,4.989,2.43,-0.61,0.22,0,1.5929976996894006e-33
-2094.913,3140.389,999.0,999.0,-1.09,0.28,0,0.0
4588.928,-854.22,999.0,999.0,-0.94,0.23,0,0.0
-1061.762,-4921.443,-24.072,4.53,-0.76,0.24,0,0.0
2184.798,3150.162,999.0,999.0,-0.82,0.3,0,0.0
-981.936,4131.877,999.0,999.0,-0.65,0.25,0,0.0
432.299,-1775.068,999.0,999.0,-0.66,0.21,0,3.730893799614955e-150
4450.693,-4808.143,-63.486,4.17,-0.75,0.21,0,0.0
4130.902,-4607.845,999.0,999.0,-0.97,0.22,0,0.0
327.5,-2737.006,999.0,999.0,-0.76,0.27,0,0.0
3615.079,704.324,999.0,999.0,-1.06,0.27,0,1.024103430993093e-278
-1306.416,-4930.404,3.369,6.13,-0.79,0.28,0,0.0
2189.15,-393.13,999.0,999.0,-0.41,0.27,0,3.300663250590649e-87
-2803.379,-2696.548,999.0,999.0,-0.59,0.25,0,0.0
4520.673,-269.368,999.0,999.0,-0.92,0.29,0,0.0
3388.246,4763.28,999.0,999.0,-0.48,0.25,0,0.0
-3407.83,-506.641,999.0,999.0,-0.78,0.29,0,1.7759934664225493e-266
-905.289,-2412.446,999.0,999.0,-0.59,0.24,0,1.9810550201296e-311
710.832,4673.667,999.0,999.0,-1.02,0.25,0,0.0
-2135.345,622.091,999.0,999.0,-0.66,0.21,0,1.9803272154924968e-119
-3009.027,-4341.689,-20.968,4.43,-0.33,0.28,0,0.0
3883.679,1905.282,999.0,999.0,-1.01,0.27,0,0.0
-4484.768,-2220.496,122.754,4.87,-0.63,0.25,0,0.0
-2505.515,-4258.562,-29.751,2.48,-0.6,0.28,0,0.0
-864.93,-91.772,-39.676,4.74,-0.9,0.29,0,1.0458598032016794e-17
-1274.518,2169.952,999.0,999.0,-0.86,0.27,0,5.020478123376346e-277
2346.492,-3859.759,999.0,999.0,-0.71,0.21,0,0.0
-3449.04,452.375,999.0,999.0,-0.85,0.23,0,4.193805101854793e-264
-3088.467,-3012.811,45.471,2.95,-0.92,0.22,0,0.0
-472.474,902.79,999.0,999.0,-0.85,0.25,0,1.7747758244934652e-48
3688.733,-3547.5,999.0,999.0,-0.58,0.29,0,0.0
1020.851,839.019,999.0,999.0,-1.24,0.26,0,4.435405758751167e-55
3461.905,1393.416,67.846,4.59,-0.69,0.29,0,0.0
-822.383,1597.769,999.0,999.0,-0.9,0.2,0,6.47894525832975e-148
-56.754,2171.907,999.0,999.0,-0.53,0.24,0,6.396979699399334e-246
1543.263,-3829.801,999.0,999.0,-0.58,0.29,0,0.0
-3998.172,999.062,999.0,999.0,-0.35,0.24,0,0.0
-2474.51,-2612.63,5.269,3.53,-0.49,0.23,0,0.0
-1544.281,3884.979,999.0,999.0,-0.6,0.25,0,0.0
3691.779,329.202,999.0,999.0,-0.39,0.25,0,1.1425751779736664e-264
-3870.572,-4601.113,999.0,999.0,-0.67,0.26,0,0.0
3753.569,945.957,999.0,999.0,-0.62,0.23,0,0.0
-1534.482,1778.039,999.0,999.0,-0.96,0.26,0,3.932751309981221e-213
-3603.765,2408.666,999.0,999.0,-0.57,0.26,0,0.0
-1394.781,-1997.102,999.0,999.0,-0.79,0.28,0,4.258665049332731e-247
1199.093,2455.351,999.0,999.0,-1.1,0.29,0,0.0
-62.803,-4351.99,999.0,999.0,-0.88,0.2,0,0.0
2239.304,-978.073,999.0,999.0,-1.15,0.22,0,4.664230177395458e-126
3632.923,-3695.756,999.0,999.0,-0.81,0.29,0,0.0
1152.928,-4946.384,76.231,4.19,-1.09,0.25,0,0.0
313.158,3796.719,999.0,999.0,-0.88,0.26,0,0.0
-1821.378,2725.947,999.0,999.0,-0.95,0.27,0,0.0
-1787.611,3443.792,999.0,999.0,-0.94,0.2,0,0.0
-3017.372,-3506.524,999.0,999.0,-1.0,0.21,0,0.0
-3174.311,-1727.632,-64.155,3.87,-0.71,0.21,0,0.0
2329.427,-3943.037,999.0,999.0,-1.12,0.25,0,0.0
-1146.507,4402.743,999.0,999.0,-1.14,0.24,0,0.0
-3448.377,2535.619,999.0,999.0,-0.63,0.26,0,0.0
-980.741,997.111,54.004,4.8,-0.59,0.29,0,5.9274262516555935e-74
4126.269,2810.407,999.0,999.0,-1.11,0.24,0,0.0
-4363.744,-3255.693,999.0,999.0,-0.4,0.21,0,0.0
3066.775,5.158,-25.282,2.78,-1.0,0.3,0,3.207425443529193e-172
461.27,1850.576,999.0,999.0,-1.13,0.21,0,2.31945552063835e-183
3185.661,-2370.649,999.0,999.0,-0.53,0.2,0,0.0
3453.488,-2408.569,999.0,999.0,-0.78,0.3,0,0.0
4487.588,-4675.82,999.0,999.0,-0.61,0.22,0,0.0
-3816.147,-2958.232,999.0,999.0,-0.87,0.26,0,0.0
-4541.182,-3216.998,999.0,999.0,-1.02,0.3,0,0.0
-1082.605,2041.41,999.0,999.0,-0.99,0.22,0,1.8036780228956135e-240
500.839,-4550.882,999.0,999.0,-0.48,0.29,0,0.0
-3000.858,-4161.637,999.0,999.0,-0.54,0.21,0,0.0
842.231,2350.227,999.0,999.0,-0.92,0.22,0,3.115053301909693e-303
1683.188,4473.202,999.0,999.0,-1.06,0.28,0,0.0
-2923.071,4760.588,999.0,999.0,-0.61,0.26,0,0.0
3277.948,1402.862,999.0,999.0,-0.7,0.26,0,0.0
53.648,400.115,999.0,999.0,-0.82,0.26,0,2.5013939314293793e-07
3163.276,-4872.714,999.0,999.0,-0.93,0.27,0,0.0
4286.701,1233.901,999.0,999.0,-0.91,0.21,0,0.0
-2427.726,-1339.37,999.0,999.0,-0.78,0.21,0,7.888386318751879e-225
3296.218,-3956.794,999.0,999.0,-0.5,0.25,0,0.0
-1464.886,3059.123,45.379,3.86,-1.21,0.26,0,0.0
2645.902,-4097.592,999.0,999.0,-0.52,0.3,0,0.0
-4793.621,3871.845,999.0,999.0,-1.17,0.3,0,0.0
-4652.087,-3815.59,999.0,999.0,-0.68,0.23,0,0.0
-1390.485,2031.803,-66.88,4.09,-0.94,0.29,0,1.0993827324841464e-253
-4529.762,2742.205,999.0,999.0,-1.19,0.2,0,0.0
-1881.186,-228.068,999.0,999.0,-0.44,0.25,0,3.8725947322038426e-82
819.715,-848.089,0.327,4.97,-1.18,0.27,0,2.5897330745234705e-38
-4158.958,4390.768,-68.763,4.53,-0.92,0.24,0,0.0
2264.791,-4364.649,999.0,999.0,-0.35,0.26,0,0.0
2418.548,1671.579,999.0,999.0,-0.55,0.3,0,1.1212536086750893e-263
-1399.046,-2112.296,999.0,999.0,-1.09,0.2,0,1.948804485903021e-271
-2705.454,-4372.511,999.0,999.0,-0.94,0.25,0,0.0
2907.324,1759.288,28.447,3.0,-0.57,0.25,0,0.0
-2847.626,-1751.172,999.0,999.0,-0.84,0.24,0,0.0
-3508.536,4422.873,999.0,999.0,-0.09,0.27,0,0.0
-2617.559,164.792,999.0,999.0,-0.39,0.29,0,8.245634382138227e-151
4362.302,-522.776,999.0,999.0,-0.54,0.23,0,0.0
-4098.036,1441.833,999.0,999.0,-0.82,0.21,0,0.0
-1964.421,-2216.564,999.0,999.0,-0.55,0.29,0,0.0
-108.012,-999.679,999.0,999.0,-0.79,0.23,0,1.0405660982079106e-45
-7.914,-3640.057,999.0,999.0,-0.48,0.27,0,0.0
-3437.212,-2571.927,999.0,999.0,-0.65,0.3,0,0.0
2213.91,2089.106,999.0,999.0,-0.79,0.23,0,0.0
3044.591,-711.912,999.0,999.0,-1.02,0.24,0,3.0667045254552587e-186
-794.176,-3576.134,999.0,999.0,-0.82,0.29,0,0.0
-1748.403,-1982.892,999.0,999.0,-1.21,0.29,0,1.4496414450574344e-270
4314.55,3101.057,999.0,999.0,-0.7,0.28,0,0.0
2864.569,1552.727,999.0,999.0,-0.72,0.22,0,2.851798331008537e-290
-2366.06,2855.96,999.0,999.0,-0.86,0.23,0,0.0
-2978.269,-3687.811,999.0,999.0,-1.1,0.27,0,0.0
2407.664,-882.776,999.0,999.0,-0.57,0.23,0,1.439905662772297e-132
-4317.61,827.224,999.0,999.0,-0.35,0.25,0,0.0
1435.601,-2045.587,999.0,999.0,-0.48,0.21,0,4.615611007350336e-228
1394.9,4742.291,999.0,999.0,-0.8,0.28,0,0.0
-2726.205,3759.644,999.0,999.0,-0.29,0.28,0,0.0
1069.007,-3914.384,999.0,999.0,-0.78,0.25,0,0.0
3578.634,2154.998,999.0,999.0,-1.44,0.22,0,0.0
-237.792,-2598.638,-4.29,5.46,-1.2,0.23,0,0.0
-28.225,2989.823,999.0,999.0,-0.38,0.27,0,0.0
3849.176,444.371,999.0,999.0,-0.43,0.23,0,2.8771111081962078e-294
2022.421,-222.865,999.0,999.0,-1.11,0.25,0,2.1895483416825856e-70
-1074.724,4750.067,37.737,3.02,-0.78,0.26,0,0.0
2016.566,-4383.471,999.0,999.0,-0.78,0.25,0,0.0
4307.382,4436.522,999.0,999.0,-0.89,0.26,0,0.0
3667.427,2483.727,999.0,999.0,-0.51,0.25,0,0.0
775.536,-1937.119,999.0,999.0,-0.78,0.23,0,1.451683291528731e-184
-3048.326,2556.345,999.0,999.0,-0.58,0.27,0,0.0
3355.323,-3182.032,17.725,4.25,-0.76,0.25,0,0.0
-383.006,-2767.831,-88.815,4.24,-0.59,0.28,0,0.0
1216.14,2364.202,999.0,999.0,-1.17,0.24,0,0.0
-1622.16,-3602.224,999.0,999.0,-0.78,0.24,0,0.0
-128.948,-1309.609,999.0,999.0,-0.5,0.27,0,3.181580608271328e-81
-4853.235,3334.765,999.0,999.0,-0.51,0.28,0,0.0
4995.106,4842.975,999.0,999.0,-0.7,0.25,0,0.0
-1803.959,-2875.833,999.0,999.0,-1.02,0.28,0,0.0
677.565,2781.811,999.0,999.0,-1.03,0.21,0,0.0
-1734.851,392.669,999.0,999.0,-0.71,0.24,0,4.0756167049398105e-75
-2877.074,-4454.176,999.0,999.0,-0.92,0.21,0,0.0
4816.805,2034.935,999.0,999.0,-1.0,0.25,0,0.0
3639.806,270.938,999.0,999.0,-0.82,0.24,0,1.4502200187611125e-254
-839.007,3394.914,999.0,999.0,-0.74,0.3,0,0.0
-2366.146,-538.359,-34.617,4.31,0.13,0.28,0,1.2790340731443688e-139
-3446.337,4371.138,999.0,999.0,-1.11,0.2,0,0.0
-1892.849,-126.19,18.154,4.26,-0.47,0.29,0,4.118698799529366e-81
-758.683,2249.995,999.0,999.0,-0.58,0.26,0,1.9036457146847244e-274
-2492.318,-708.767,999.0,999.0,-0.85,0.26,0,3.2368900836478985e-164
-2562.096,-1027.688,999.0,999.0,-1.01,0.3,0,4.4855502225434335e-201
-3908.214,-2807.719,999.0,999.0,-0.19,0.28,0,0.0
3671.832,-2173.394,999.0,999.0,-0.74,0.29,0,0.0
-11.852,4872.237,999.0,999.0,-0.26,0.26,0,0.0
2450.821,-1302.628,999.0,999.0,-1.11,0.27,0,1.7998045128896664e-178
-1370.209,352.511,-80.38,5.13,-0.79,0.21,0,3.3414224322548503e-49
-4672.781,-3039.11,999.0,999.0,-0.49,0.27,0,0.0
-817.646,3280.209,999.0,999.0,-0.59,0.21,0,0.0
-2463.875,1086.474,999.0,999.0,-0.55,0.24,0,5.779486288063858e-190
4305.291,-4621.241,999.0,999.0,-0.51,0.26,0,0.0
-4679.479,2839.058,999.0,999.0,-1.19,0.29,0,0.0
-2516.057,-4860.902,999.0,999.0,-1.67,0.26,0,0.0
-4604.798,4228.867,999.0,999.0,-0.72,0.28,0,0.0
-2486.363,603.2,999.0,999.0,-0.32,0.24,0,2.4463062698468043e-152
-1650.693,-4989.193,-7.319,5.87,-0.88,0.24,0,0.0
3567.174,1297.32,999.0,999.0,-0.93,0.2,0,0.0
-1138.645,124.812,999.0,999.0,-0.38,0.25,0,8.323459655583655e-31
2927.963,-578.599,999.0,999.0,-0.74,0.21,0,6.748052177671342e-166
-4538.115,1498.07,999.0,999.0,-0.54,0.22,0,0.0
3635.921,-871.729,-61.143,4.65,-0.88,0.22,0,1.8935700986025184e-272
1958.766,-1028.391,999.0,999.0,-0.55,0.25,0,4.0466342224642286e-109
2573.462,-620.186,999.0,999.0,-0.86,0.25,0,6.305297241854238e-131
4875.45,-2442.524,999.0,999.0,-0.57,0.2,0,0.0
2476.211,1695.584,999.0,999.0,-0.79,0.22,0,9.795497200507157e-274
-967.67,-3095.615,29.073,5.26,-0.59,0.22,0,0.0
-3269.398,-2434.176,999.0,999.0,-0.44,0.23,0,0.0
-891.66,4025.07,999.0,999.0,-1.25,0.28,0,0.0
-2840.37,2090.916,999.0,999.0,-1.07,0.29,0,0.0
-2291.874,826.578,999.0,999.0,-1.14,0.25,0,1.7211338462100536e-148
4566.251,-3918.266,999.0,999.0,-0.86,0.21,0,0.0
-1015.361,-811.072,999.0,999.0,-0.81,0.25,0,1.6836211607217122e-56
4441.597,4196.962,-33.166,2.93,-0.61,0.29,0,0.0
3485.031,3442.721,999.0,999.0,-1.01,0.23,0,0.0
-4088.391,1078.472,-24.471,2.83,-1.07,0.22,0,0.0
-2461.715,3611.661,999.0,999.0,-0.93,0.27,0,0.0
1025.639,-2819.802,-25.087,4.6,-0.75,0.21,0,0.0
2054.762,1380.484,-4.816,4.04,-0.66,0.28,0,6.613284598235917e-183
4656.078,2584.625,999.0,999.0,-0.48,0.22,0,0.0
1039.088,524.247,51.178,5.52,-0.97,0.29,0,8.140530876950572e-32
-2975.73,2130.625,-13.599,4.16,-0.54,0.28,0,0.0
-2248.534,2032.006,999.0,999.0,-0.39,0.25,0,0.0
-911.54,-3456.082,999.0,999.0,-1.38,0.28,0,0.0
-1477.019,-2521.078,999.0,999.0,-1.2,0.23,0,0.0
-608.408,-502.64,999.0,999.0,-0.6,0.29,0,3.658441642558003e-20
1336.324,-4822.856,999.0,999.0,-0.79,0.24,0,0.0
-4404.687,-3430.571,999.0,999.0,-0.95,0.24,0,0.0
1802.215,107.278,999.0,999.0,-0.83,0.22,0,1.063640054723805e-55
463.189,2763.922,999.0,999.0,-0.7,0.21,0,0.0
-519.602,-2115.863,999.0,999.0,-0.6,0.25,0,3.7894019158846477e-228
-1660.048,-1146.047,999.0,999.0,-0.78,0.21,0,7.942198042104125e-130
4159.738,-707.16,999.0,999.0,-1.38,0.25,0,0.0
-1586.213,-3575.369,-183.232,2.83,-1.08,0.25,0,0.0
-3940.33,454.748,999.0,999.0,-0.54,0.23,0,0.0
15.359,1388.084,999.0,999.0,-0.59,0.25,0,4.311483429011069e-101
327.427,-189.927,-147.192,4.29,-0.39,0.23,0,0.9738955896818813
2120.891,3627.962,999.0,999.0,-0.5,0.25,0,0.0
1472.897,-4726.591,999.0,999.0,-0.92,0.22,0,0.0
-853.55,-4121.398,-44.956,4.71,-1.05,0.26,0,0.0
-3241.802,-2445.934,999.0,999.0,-0.48,0.23,0,0.0
-4101.042,631.868,999.0,999.0,-1.0,0.25,0,0.0
-3284.772,-2485.908,-121.898,6.26,-0.63,0.24,0,0.0
3678.167,2872.93,999.0,999.0,-0.55,0.26,0,0.0
-855.395,3915.648,999.0,999.0,-0.41,0.27,0,0.0
-4884.818,1920.019,999.0,999.0,-0.58,0.25,0,0.0
-4966.149,-1597.008,999.0,999.0,-0.67,0.2,0,0.0
-3654.934,-3336.026,999.0,999.0,-0.57,0.27,0,0.0
-516.43,-3943.121,999.0,999.0,-1.23,0.26,0,0.0
1735.123,-3339.379,999.0,999.0,-0.66,0.28,0,0.0
-256.541,3226.817,999.0,999.0,-0.88,0.25,0,0.0
2598.797,4967.128,999.0,999.0,-0.84,0.22,0,0.0
2847.478,-2643.532,-16.119,4.87,-1.19,0.27,0,0.0
1946.105,-4688.193,999.0,999.0,-0.68,0.22,0,0.0
1542.229,-3724.555,999.0,999.0,-0.48,0.29,0,0.0
3674.676,4616.529,-63.78,5.05,-1.24,0.3,0,0.0
3056.376,-2608.757,-111.428,5.46,-0.63,0.2,0,0.0
-437.417,-691.557,21.061,5.12,-0.57,0.27,0,2.3186874871285695e-26
-1780.438,3688.092,999.0,999.0,-0.5,0.27,0,0.0
-665.446,3674.154,999.0,999.0,-1.3,0.28,0,0.0
-2958.352,1964.319,999.0,999.0,-1.19,0.24,0,0.0
-3964.871,-167.344,999.0,999.0,-0.85,0.3,0,0.0
4470.499,4084.532,999.0,999.0,-0.35,0.29,0,0.0
516.62,4935.801,999.0,999.0,-1.04,0.23,0,0.0
2790.187,3616.394,999.0,999.0,-0.76,0.26,0,0.0
-3247.349,-1251.301,999.0,999.0,-1.33,0.27,0,2.6679544875e-314
