X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member_position
-157.909,-132.141,999.0,999.0,-0.75,0.29,1,0.9902723416712029
130.871,-365.325,999.0,999.0,-0.98,0.21,1,0.991376822123642
-6.337,-259.389,999.0,999.0,-1.51,0.21,1,0.9924770975264331
-120.868,126.708,279.981,4.2,-0.99,0.25,1,0.9931322859346642
327.431,143.873,999.0,999.0,-1.07,0.25,1,0.9806181865133751
235.571,-254.964,999.0,999.0,-1.51,0.23,1,0.9906893371562953
93.226,93.924,999.0,999.0,-1.25,0.22,1,0.9937973659409878
-207.338,336.411,249.08,4.45,-1.68,0.27,1,0.9898347815561168
39.74,-324.689,999.0,999.0,-1.15,0.26,1,0.9919784156252133
-31.855,589.411,999.0,999.0,-1.09,0.29,1,0.9860211022269025
-272.358,-7.75,999.0,999.0,-0.94,0.29,1,0.9847759690196849
581.346,-337.627,999.0,999.0,-1.45,0.23,1,0.8916985686962356
143.552,-311.862,999.0,999.0,-1.38,0.28,1,0.9920461167081382
352.987,-495.067,999.0,999.0,-0.94,0.26,1,0.978594377179965
91.104,-218.355,999.0,999.0,-0.96,0.24,1,0.9933501841396758
178.325,-227.769,999.0,999.0,-0.83,0.24,1,0.9923486693572724
145.87,374.95,256.488,4.07,-1.05,0.23,1,0.9881584954552677
-258.312,-431.047,999.0,999.0,-0.96,0.28,1,0.9578898757441728
-12.019,189.948,999.0,999.0,-1.06,0.2,1,0.993906972965098
-103.735,-211.446,999.0,999.0,-0.6,0.27,1,0.9910225653407388
-366.707,403.009,253.848,4.22,-1.28,0.21,1,0.9747558392574683
-27.028,67.375,999.0,999.0,-1.65,0.27,1,0.9942259311289978
15.351,-29.631,999.0,999.0,-0.9,0.27,1,0.9943020880533259
-91.432,450.785,999.0,999.0,-1.21,0.28,1,0.9905773472914521
-288.638,626.16,263.198,5.26,-1.49,0.25,1,0.9767251170349327
108.948,-198.269,999.0,999.0,-1.01,0.27,1,0.9934047713154751
82.549,1287.099,999.0,999.0,-0.87,0.27,1,0.4458827274257177
21.589,68.593,999.0,999.0,-1.04,0.22,1,0.9943203424168637
-233.735,260.606,263.132,4.03,-0.86,0.22,1,0.9892433106679663
-108.046,6.513,999.0,999.0,-1.19,0.21,1,0.9931449335051737
250.944,-1053.184,999.0,999.0,-1.36,0.24,1,0.8794542633904902
-33.805,304.448,999.0,999.0,-1.22,0.21,1,0.9929860349587695
-37.048,504.696,999.0,999.0,-1.23,0.21,1,0.9892338242064104
-57.73,120.596,999.0,999.0,-0.77,0.26,1,0.9939658745780607
105.926,-219.016,999.0,999.0,-1.23,0.29,1,0.9932745409826346
166.232,-874.442,999.0,999.0,-0.51,0.3,1,0.9506548218213684
143.617,81.747,999.0,999.0,-1.39,0.27,1,0.9930600128470737
20.976,-501.153,999.0,999.0,-0.95,0.29,1,0.9867702907758599
-94.487,534.984,999.0,999.0,-1.02,0.24,1,0.9883961745692162
26.715,-698.907,999.0,999.0,-1.36,0.24,1,0.9722492431907892
135.933,-295.579,999.0,999.0,-1.71,0.28,1,0.9923175046053105
35.887,592.908,999.0,999.0,-0.88,0.25,1,0.9838878480494567
-130.952,308.73,255.63,4.59,-1.54,0.29,1,0.992136431931481
-113.478,-625.769,999.0,999.0,-1.45,0.24,1,0.9639594109085107
-99.019,284.289,999.0,999.0,-1.01,0.22,1,0.9927993178659411
-328.903,493.121,999.0,999.0,-1.42,0.22,1,0.9780313637333534
-42.71,-190.054,999.0,999.0,-1.29,0.2,1,0.9928121686474498
114.59,486.388,999.0,999.0,-0.75,0.27,1,0.9854723816204368
-29.926,302.637,999.0,999.0,-1.28,0.24,1,0.9930057937664362
42.099,-894.254,999.0,999.0,-1.16,0.22,1,0.9315829154945994
177.112,444.987,268.797,4.16,-1.01,0.28,1,0.9831130271997576
-290.52,491.902,999.0,999.0,-1.41,0.21,1,0.9821197640796819
-211.435,295.784,999.0,999.0,-1.37,0.28,1,0.9900313750880797
-148.303,-481.398,999.0,999.0,-1.35,0.21,1,0.9758218454325848
39.573,15.262,999.0,999.0,-0.78,0.24,1,0.9943402373313205
395.73,-559.084,999.0,999.0,-1.32,0.26,1,0.9694580944088159
121.464,1330.268,258.431,4.67,-0.91,0.24,1,0.29732460535864724
216.682,266.727,999.0,999.0,-1.44,0.21,1,0.9873624160155817
-146.341,262.43,999.0,999.0,-1.26,0.24,1,0.9921955716007904
-41.79,-137.868,999.0,999.0,-1.41,0.27,1,0.993340265652965
-17.763,-300.416,999.0,999.0,-1.49,0.22,1,0.9916391049710218
104.217,-1.314,999.0,999.0,-1.46,0.21,1,0.9939510300040953
-245.148,-547.112,999.0,999.0,-0.6,0.29,1,0.9386500235097524
-372.737,-2.518,253.758,4.0,-1.56,0.24,1,0.9675737858826844
17.875,223.023,999.0,999.0,-1.06,0.24,1,0.9936187814073162
-393.084,784.16,999.0,999.0,-0.86,0.23,1,0.9400464207444988
202.404,833.116,999.0,999.0,-0.88,0.21,1,0.893492893555713
-267.032,-68.829,999.0,999.0,-1.43,0.25,1,0.9838254076962882
165.147,-217.04,263.962,4.12,-1.09,0.3,1,0.9926499665357481
149.064,-448.155,999.0,999.0,-1.04,0.27,1,0.9895145871901502
-452.854,533.805,999.0,999.0,-1.01,0.25,1,0.9455525133030485
-17.976,-4.932,265.68,2.31,-1.04,0.29,1,0.9942226519643736
-70.472,272.744,999.0,999.0,-1.13,0.21,1,0.9931513278661774
246.571,1213.305,999.0,999.0,-1.04,0.22,1,0.27467654951086
-197.799,857.436,999.0,999.0,-0.83,0.29,1,0.9612386226305212
-65.47,241.736,999.0,999.0,-1.25,0.29,1,0.9934132631028997
-150.938,1088.662,999.0,999.0,-1.05,0.21,1,0.8847201278461875
-275.209,-170.787,999.0,999.0,-1.87,0.22,1,0.9788396837645765
509.859,-79.002,999.0,999.0,-1.03,0.28,1,0.9360082677860806
481.726,107.37,999.0,999.0,-1.51,0.21,1,0.9320901891858653
359.418,-642.491,999.0,999.0,-1.26,0.25,1,0.9692294401732674
453.206,43.503,999.0,999.0,-1.52,0.26,1,0.9547928036173997
-38.158,32.505,259.941,3.04,-0.81,0.28,1,0.9941457640328469
-234.755,-47.137,999.0,999.0,-1.25,0.25,1,0.9872652236729578
305.93,-271.051,999.0,999.0,-1.11,0.26,1,0.9872250261627955
285.399,-46.558,999.0,999.0,-1.74,0.29,1,0.9885119390803333
-103.762,-173.702,999.0,999.0,-1.39,0.29,1,0.9916285888860803
454.029,-111.287,999.0,999.0,-1.26,0.29,1,0.9633149564890714
-93.367,110.883,999.0,999.0,-0.93,0.23,1,0.9935864192919432
-149.976,725.045,999.0,999.0,-1.1,0.21,1,0.9780466379756316
328.324,-406.154,999.0,999.0,-0.92,0.24,1,0.9836104435028283
62.063,-115.246,999.0,999.0,-1.42,0.28,1,0.9940462644570501
-243.085,527.05,999.0,999.0,-1.65,0.26,1,0.9844693391634479
20.29,-39.14,999.0,999.0,-0.65,0.21,1,0.9942910258236799
-230.711,449.376,999.0,999.0,-0.9,0.24,1,0.9871304461794194
-332.535,-29.145,257.373,3.01,-0.95,0.26,1,0.975633853427352
-227.285,375.078,999.0,999.0,-1.31,0.28,1,0.9885438267955633
-164.714,-248.571,999.0,999.0,-1.6,0.25,1,0.9871946644738409
302.744,-619.772,999.0,999.0,-1.47,0.25,1,0.9770381971926746
248.689,-110.22,999.0,999.0,-1.11,0.21,1,0.990678793727883
-311.826,576.016,999.0,999.0,-1.34,0.26,1,0.9768275991752793
297.63,-876.626,999.0,999.0,-1.53,0.27,1,0.9439365505374717
181.365,285.208,999.0,999.0,-1.19,0.24,1,0.9889339140890747
94.179,-225.782,999.0,999.0,-1.56,0.28,1,0.9932776623465955
-173.216,223.291,999.0,999.0,-1.37,0.28,1,0.9917230642526913
-233.696,289.504,258.742,4.6,-0.91,0.25,1,0.9890836656124272
214.511,-261.659,267.742,4.12,-0.68,0.25,1,0.9912700084634267
133.356,150.466,999.0,999.0,-1.85,0.25,1,0.9927544839127347
-153.33,-696.238,258.17,2.9,-0.81,0.29,1,0.9362576961825719
133.385,764.094,999.0,999.0,-1.1,0.21,1,0.9505319138943019
143.588,33.95,999.0,999.0,-1.22,0.27,1,0.9932989232006556
96.595,7.52,999.0,999.0,-1.08,0.25,1,0.9940166468374416
99.187,-113.444,999.0,999.0,-0.34,0.26,1,0.9938853420080102
410.595,175.875,999.0,999.0,-1.15,0.23,1,0.9591535613475095
37.518,207.024,999.0,999.0,-1.04,0.24,1,0.9936262715073408
357.233,-136.171,999.0,999.0,-0.99,0.22,1,0.9829865119474315
216.685,320.51,244.646,4.16,-0.96,0.24,1,0.9855527747348171
47.038,124.38,999.0,999.0,-0.77,0.22,1,0.9940641491161867
193.087,451.231,999.0,999.0,-0.97,0.24,1,0.9812262226521451
340.434,221.04,999.0,999.0,-1.78,0.26,1,0.9745628508934592
-155.632,-21.335,999.0,999.0,-1.75,0.3,1,0.9917090560791623
-13.33,130.861,999.0,999.0,-1.31,0.28,1,0.9941600858870002
289.539,-216.195,999.0,999.0,-1.22,0.26,1,0.9885516862461992
-512.148,869.268,999.0,999.0,-1.34,0.27,1,0.8364344055766266
299.42,-31.056,999.0,999.0,-1.23,0.23,1,0.987407320704545
182.666,682.502,271.733,5.11,-1.28,0.29,1,0.9554966308395055
-61.911,20.076,999.0,999.0,-1.2,0.21,1,0.9939033096747419
2.018,382.812,254.558,3.05,-1.06,0.26,1,0.9917431511357402
95.471,25.754,264.268,4.97,-1.6,0.22,1,0.9939974032073863
-83.978,157.659,999.0,999.0,-1.15,0.21,1,0.9936322950781028
296.108,-320.61,999.0,999.0,-1.5,0.21,1,0.9873172007336692
392.784,-450.207,249.2,5.05,-1.02,0.25,1,0.9750558594160561
231.503,-1095.383,999.0,999.0,-1.4,0.28,1,0.850928816792203
-164.441,32.461,999.0,999.0,-1.06,0.25,1,0.9917916257357025
97.638,592.755,999.0,999.0,-1.01,0.29,1,0.980208593753404
-214.021,-179.644,999.0,999.0,-0.71,0.27,1,0.9856174805701032
28.724,384.109,999.0,999.0,-0.76,0.24,1,0.991411612122357
94.714,-24.1,999.0,999.0,-0.97,0.23,1,0.9940562973844451
-15.582,159.444,257.267,4.65,-1.19,0.21,1,0.9940519572124531
-85.445,-227.988,999.0,999.0,-1.37,0.29,1,0.9913090301056755
58.834,1.307,999.0,999.0,-0.83,0.28,1,0.9942811999194439
-168.15,68.541,263.689,3.92,-1.45,0.22,1,0.9918465632685896
-162.174,389.886,266.48,4.3,-1.76,0.24,1,0.990562184871113
-238.055,113.487,272.291,4.64,-1.17,0.26,1,0.98894436394803
224.711,572.822,999.0,999.0,-0.93,0.25,1,0.9640740465572748
175.668,412.417,999.0,999.0,-1.46,0.3,1,0.984871215580831
-408.276,126.344,999.0,999.0,-1.56,0.21,1,0.9631971000637659
-107.794,123.695,999.0,999.0,-1.45,0.21,1,0.9933617253498835
-78.334,60.248,262.055,3.15,-1.12,0.25,1,0.9937716035486868
-363.278,388.7,999.0,999.0,-1.32,0.21,1,0.9755951897506789
228.114,98.355,999.0,999.0,-1.4,0.22,1,0.9901524779133273
-124.184,167.809,999.0,999.0,-1.59,0.2,1,0.9930188582665956
152.916,-90.759,999.0,999.0,-1.06,0.26,1,0.9933139042903057
-72.929,-576.349,999.0,999.0,-1.0,0.27,1,0.9761727656068455
111.409,-865.647,999.0,999.0,-1.29,0.25,1,0.9499043938210178
255.021,-248.21,999.0,999.0,-1.16,0.2,1,0.9900239838621578
-210.812,-228.303,999.0,999.0,-1.41,0.26,1,0.9841782033753838
103.81,91.025,999.0,999.0,-1.03,0.21,1,0.9936783359463439
589.452,-712.607,265.983,4.59,-1.14,0.27,1,0.8349722246947239
217.396,-416.263,999.0,999.0,-0.92,0.25,1,0.9890076489562043
279.649,-83.477,999.0,999.0,-1.13,0.21,1,0.9890832121438105
5.966,-317.041,999.0,999.0,-1.28,0.24,1,0.9917286700646061
139.597,-476.478,999.0,999.0,-1.27,0.28,1,0.988821058018546
-92.523,1017.561,999.0,999.0,-1.4,0.25,1,0.916085772653142
81.681,251.322,267.738,2.56,-1.18,0.2,1,0.9926708038120164
-426.514,40.311,256.821,3.27,-1.24,0.2,1,0.9510109657496357
270.49,-17.736,999.0,999.0,-0.79,0.23,1,0.9891832201815125
94.813,-350.961,999.0,999.0,-1.08,0.26,1,0.9917537712889342
-73.138,554.025,272.411,4.16,-0.57,0.27,1,0.9878012411666772
-57.796,553.606,999.0,999.0,-1.54,0.28,1,0.9877634284431931
214.504,551.716,265.82,4.67,-1.33,0.27,1,0.9691424660335602
323.69,-739.524,999.0,999.0,-0.85,0.21,1,0.9642346736306495
-327.522,-156.23,999.0,999.0,-0.94,0.22,1,0.9693299522051924
-321.278,-263.183,266.932,5.42,-1.21,0.29,1,0.9607323820325004
-544.52,335.863,999.0,999.0,-1.15,0.23,1,0.8840088165073401
-131.101,-614.101,999.0,999.0,-1.26,0.24,1,0.9621884356287352
-78.076,493.576,999.0,999.0,-0.88,0.3,1,0.9896434867035256
-2.184,334.653,273.743,3.01,-0.66,0.23,1,0.9925333142659291
75.054,271.484,252.273,4.47,-1.17,0.29,1,0.9925235450825418
-75.079,183.114,999.0,999.0,-1.0,0.23,1,0.9936421392277953
5.496,-186.898,999.0,999.0,-1.18,0.3,1,0.9934278913244814
33.629,-331.283,999.0,999.0,-1.12,0.22,1,0.9918101818909992
-200.034,1020.199,262.872,4.1,-1.85,0.29,1,0.9184534999511674
175.353,-164.274,999.0,999.0,-1.35,0.23,1,0.9927424319348954
-257.844,974.082,999.0,999.0,-1.64,0.24,1,0.9287921292635554
12.756,-514.175,999.0,999.0,-1.15,0.25,1,0.9859278249789878
81.229,329.637,999.0,999.0,-1.34,0.25,1,0.9914900273648959
-40.352,103.92,999.0,999.0,-1.48,0.25,1,0.9941157242896772
48.314,366.738,999.0,999.0,-1.12,0.28,1,0.9914399524169555
65.724,-507.414,999.0,999.0,-1.32,0.27,1,0.9874872922367923
-82.411,797.571,999.0,999.0,-1.02,0.29,1,0.9706973667000938
110.589,280.825,999.0,999.0,-1.61,0.29,1,0.991643694401111
-42.912,242.435,999.0,999.0,-0.64,0.25,1,0.9935206714922099
240.555,-412.883,244.902,4.88,-1.56,0.22,1,0.9883506888581093
159.167,-805.747,999.0,999.0,-1.4,0.24,1,0.9639566613571064
50.691,294.352,999.0,999.0,-1.16,0.23,1,0.9925806739029708
-293.429,476.177,999.0,999.0,-1.56,0.23,1,0.9822992893424893
-399.721,118.67,999.0,999.0,-1.06,0.23,1,0.9655609178673622
160.115,-317.404,999.0,999.0,-0.75,0.24,1,0.9917765248351843
126.293,-365.483,999.0,999.0,-1.89,0.27,1,0.9914043446816825
420.202,-304.449,999.0,999.0,-0.63,0.27,1,0.97357236708487
130.599,429.116,999.0,999.0,-1.13,0.28,1,0.9870373959093356
191.036,-454.207,999.0,999.0,-0.93,0.28,1,0.9887578419638365
294.533,-262.146,999.0,999.0,-1.27,0.25,1,0.987994961645103
-98.492,103.923,999.0,999.0,-1.4,0.27,1,0.9935141649213043
27.531,-1038.785,999.0,999.0,-1.14,0.27,1,0.8411143510836054
-133.333,-261.567,999.0,999.0,-0.85,0.23,1,0.988669783650626
-33.907,-659.441,999.0,999.0,-1.26,0.26,1,0.971324202078856
-149.867,916.692,266.943,5.78,-0.63,0.26,1,0.9513316572546207
143.648,-880.184,999.0,999.0,-0.79,0.28,1,0.9484113144625229
127.922,287.77,999.0,999.0,-0.69,0.24,1,0.9910328438122724
-98.615,-261.562,270.997,3.01,-0.8,0.22,1,0.9902098521059216
-215.467,386.578,999.0,999.0,-1.25,0.24,1,0.9889015245379965
268.057,-17.515,999.0,999.0,-1.51,0.21,1,0.989320245331606
-116.962,-220.55,999.0,999.0,-1.16,0.3,1,0.990371345762245
-3.237,-145.676,999.0,999.0,-1.27,0.29,1,0.9936927155680075
-29.152,-36.272,999.0,999.0,-1.29,0.27,1,0.9940626328498607
42.372,-213.163,999.0,999.0,-0.77,0.27,1,0.993400501295372
425.228,-74.101,999.0,999.0,-0.96,0.25,1,0.9702534943049819
-119.942,550.162,999.0,999.0,-1.12,0.28,1,0.9876984741144942
193.515,150.617,999.0,999.0,-1.28,0.2,1,0.9909577153614398
188.8,537.191,999.0,999.0,-0.47,0.28,1,0.9750408989199467
100.667,-654.689,266.464,3.13,-1.0,0.28,1,0.9799411013118081
290.875,-279.753,999.0,999.0,-0.22,0.27,1,0.9880573482273063
153.056,-330.796,999.0,999.0,-1.1,0.27,1,0.9916909536600157
449.139,-287.479,999.0,999.0,-1.24,0.25,1,0.9671561446660782
-16.823,307.671,999.0,999.0,-1.37,0.2,1,0.9929329676184221
-0.429,60.416,266.33,4.22,-0.6,0.29,1,0.9943226919737582
198.613,-20.616,267.238,4.59,-1.19,0.27,1,0.9922115031122317
-157.959,-64.187,999.0,999.0,-1.31,0.24,1,0.9912074385564046
-53.631,-1081.684,999.0,999.0,-0.77,0.28,1,0.7189185907275606
-135.524,426.044,265.355,2.47,-1.37,0.22,1,0.9905283852045027
-142.445,348.427,999.0,999.0,-1.46,0.27,1,0.9915209437872857
23.223,105.72,999.0,999.0,-0.73,0.3,1,0.9942302606838554
-150.054,422.517,999.0,999.0,-0.93,0.27,1,0.9903166637832647
183.394,-195.301,235.432,4.2,-0.92,0.29,1,0.9924456348339249
-259.851,170.544,257.045,3.92,-0.79,0.24,1,0.987806968591044
1.856,-118.219,999.0,999.0,-1.24,0.27,1,0.99390750161176
190.097,-151.263,999.0,999.0,-1.21,0.26,1,0.992477530039909
346.063,-154.907,999.0,999.0,-1.76,0.27,1,0.9842849085585763
-309.351,-231.466,999.0,999.0,-0.64,0.29,1,0.9676633360753668
98.802,419.594,999.0,999.0,-1.24,0.3,1,0.9887954097380195
-12.262,-106.606,999.0,999.0,-0.8,0.27,1,0.9938757797752449
22.581,10.706,999.0,999.0,-1.36,0.2,1,0.9943568885128321
-190.556,-22.458,999.0,999.0,-1.38,0.28,1,0.9902915235839593
79.739,38.181,999.0,999.0,-1.09,0.23,1,0.9941137796938577
-221.075,371.768,258.635,4.65,-0.91,0.23,1,0.9888656511588708
-110.039,106.768,999.0,999.0,-0.86,0.23,1,0.9933288469189149
-418.805,108.991,999.0,999.0,-1.06,0.22,1,0.958731611652537
311.461,-442.745,266.509,4.93,-0.97,0.23,1,0.9839931258004044
249.727,122.939,999.0,999.0,-1.21,0.25,1,0.9885879899232365
-426.438,793.18,999.0,999.0,-1.19,0.21,1,0.9249179866554447
23.052,-70.53,999.0,999.0,-1.65,0.27,1,0.9942096457884283
-191.831,604.574,256.101,4.01,-1.51,0.24,1,0.9839958499060798
-28.477,456.977,262.643,4.7,-1.4,0.28,1,0.9904449432127824
78.748,698.835,999.0,999.0,-1.43,0.27,1,0.9716647730632106
19.187,-254.735,999.0,999.0,-0.64,0.29,1,0.9928183119171174
-40.339,-112.913,999.0,999.0,-0.74,0.28,1,0.9935520392961005
-33.271,-92.125,999.0,999.0,-1.01,0.22,1,0.9937673223604543
-27.636,-329.213,999.0,999.0,-1.19,0.23,1,0.9908604607802751
377.972,-217.228,999.0,999.0,-1.09,0.24,1,0.9807307407111961
280.427,-47.157,999.0,999.0,-0.9,0.25,1,0.9888255349474957
150.036,429.92,999.0,999.0,-0.43,0.28,1,0.9858730306943486
-167.102,149.626,999.0,999.0,-1.36,0.24,1,0.9920369360872477
-10.667,608.167,255.155,5.3,-1.32,0.2,1,0.9846415516263884
230.408,-289.95,999.0,999.0,-0.74,0.24,1,0.9905435788389743
-161.8,468.737,999.0,999.0,-1.08,0.24,1,0.9891565356204444
-327.788,347.888,999.0,999.0,-0.96,0.26,1,0.9811769122988806
-72.294,-32.012,999.0,999.0,-0.93,0.3,1,0.9935917546550577
-80.588,1157.376,256.742,4.54,-1.34,0.28,1,0.816644234420132
68.293,47.042,999.0,999.0,-1.18,0.3,1,0.99417976236809
-32.712,202.362,999.0,999.0,-0.68,0.24,1,0.9938066140215438
-100.936,-39.507,999.0,999.0,-1.33,0.23,1,0.9930473763370721
303.083,-180.699,999.0,999.0,-1.07,0.25,1,0.987824344596559
96.958,-135.449,999.0,999.0,-1.18,0.24,1,0.9938198267001725
346.732,-42.124,999.0,999.0,-0.69,0.27,1,0.9831231955516276
342.243,-427.79,999.0,999.0,-1.3,0.2,1,0.9818608757441002
-88.248,-753.948,999.0,999.0,-1.24,0.22,1,0.9422412054577928
-50.04,83.417,253.455,3.84,-1.23,0.26,1,0.9940688497214383
-166.915,-835.564,999.0,999.0,-0.48,0.22,1,0.8572041755305703
69.5,55.895,999.0,999.0,-1.29,0.22,1,0.9941517715591847
-461.684,595.004,999.0,999.0,-1.35,0.24,1,0.9366916125934756
222.475,54.534,999.0,999.0,-1.24,0.21,1,0.990896443650591
-84.989,49.965,999.0,999.0,-1.36,0.22,1,0.9936674838292511
419.01,-222.487,999.0,999.0,-1.04,0.26,1,0.97407077135214
31.661,-64.028,999.0,999.0,-1.29,0.24,1,0.9942415036332163
-132.349,185.233,999.0,999.0,-0.98,0.22,1,0.9928220656909569
-273.743,-810.182,245.338,5.26,-1.21,0.24,1,0.7307769702116989
141.412,97.25,999.0,999.0,-1.29,0.23,1,0.9930057854933682
39.705,54.369,999.0,999.0,-1.26,0.23,1,0.9943052876357787
-445.74,-604.316,999.0,999.0,-0.73,0.23,1,0.5698356578747829
131.719,344.713,999.0,999.0,-1.36,0.26,1,0.9896493370550691
405.123,-211.012,999.0,999.0,-0.83,0.28,1,0.9766108843400609
222.205,-280.665,999.0,999.0,-1.03,0.27,1,0.9908833991089193
-211.988,2.343,999.0,999.0,-1.15,0.22,1,0.9894777160357628
-223.323,292.239,999.0,999.0,-1.1,0.24,1,0.9895532750367373
15.176,266.435,999.0,999.0,-0.56,0.25,1,0.9932430037104177
-32.066,130.848,999.0,999.0,-1.26,0.21,1,0.9941023183227431
162.914,28.622,999.0,999.0,-1.31,0.2,1,0.9929269601360821
12.719,403.784,999.0,999.0,-1.06,0.29,1,0.991228993084428
-123.857,840.971,270.183,3.86,-1.24,0.26,1,0.9654006564483384
198.298,-487.969,253.413,4.26,-1.11,0.22,1,0.9876736761122833
294.315,-794.827,999.0,999.0,-0.91,0.21,1,0.9600186711518598
125.111,346.154,999.0,999.0,-0.64,0.3,1,0.9898638417513833
-154.374,-123.699,270.516,4.07,-0.91,0.22,1,0.9905612517150089
-314.161,155.995,999.0,999.0,-1.19,0.28,1,0.9828242978563022
-263.668,-470.91,999.0,999.0,-1.19,0.26,1,0.9485649620072969
74.253,41.468,269.071,4.3,-0.64,0.26,1,0.9941492969859639
53.813,-803.723,999.0,999.0,-1.61,0.26,1,0.9581924013442378
524.371,-199.086,999.0,999.0,-1.1,0.21,1,0.9346010576980829
-51.143,-44.554,999.0,999.0,-0.58,0.27,1,0.9938136701994443
-59.75,870.53,999.0,999.0,-1.25,0.27,1,0.957969117053894
211.09,-255.402,999.0,999.0,-0.59,0.24,1,0.9914126305851816
3965.93,2901.961,-3.458,5.71,-1.01,0.22,0,7.468389492351417e-106
3647.391,-4256.166,999.0,999.0,-1.03,0.2,0,5.426386418921266e-59
-895.707,2146.375,999.0,999.0,-1.03,0.21,0,3.593603815113961e-05
1386.651,-3056.869,0.252,3.87,-0.94,0.3,0,8.367371716323508e-13
-900.852,1208.213,999.0,999.0,-1.39,0.2,0,0.015320803033169548
2897.252,-3114.192,-50.04,3.79,-1.14,0.21,0,1.337902853926089e-35
-2254.478,1924.847,999.0,999.0,-0.79,0.28,0,1.1670997048794299e-20
-821.321,273.975,-10.142,4.08,-0.73,0.24,0,0.11242432183976339
4792.238,-338.669,-37.294,5.28,-1.59,0.27,0,7.120759743699469e-106
-278.971,2827.513,-3.206,4.3,-1.2,0.29,0,4.068053031620806e-08
-2971.177,-1791.437,999.0,999.0,-1.13,0.21,0,3.09392849418375e-56
-3795.27,-1373.917,999.0,999.0,-1.27,0.29,0,1.9677134146405095e-81
-1980.202,1405.923,999.0,999.0,-1.12,0.23,0,1.7576858844245393e-15
4244.513,-2256.532,999.0,999.0,-0.93,0.22,0,1.5402013564372006e-74
-3687.834,-3584.91,999.0,999.0,-0.83,0.22,0,3.229368539752492e-107
