X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member_position
191.625,944.637,999.0,999.0,-1.5,0.26,1,0.9488842389413804
-36.595,-233.99,999.0,999.0,-1.0,0.29,1,0.9821186763867009
919.687,171.129,999.0,999.0,-1.44,0.22,1,0.8753424386620402
590.126,829.707,999.0,999.0,-1.61,0.29,1,0.9577597964141253
-379.896,-1168.18,122.84,3.53,-1.75,0.28,1,0.9294552246685247
-137.59,260.864,999.0,999.0,-1.74,0.2,1,0.9773948204923155
-569.889,-921.388,999.0,999.0,-1.3,0.29,1,0.9526576287195208
821.635,1483.536,999.0,999.0,-1.3,0.22,1,0.8149051670692903
-405.316,-1014.09,999.0,999.0,-1.53,0.3,1,0.9505684283332604
-275.946,-1051.215,999.0,999.0,-1.38,0.24,1,0.9441839308616178
378.3,40.792,999.0,999.0,-1.99,0.29,1,0.9761917745234853
-100.758,-1329.747,999.0,999.0,-1.65,0.2,1,0.8375022762592434
351.558,475.303,128.175,2.95,-1.68,0.28,1,0.9769464002521695
190.762,-59.957,151.929,3.05,-1.49,0.22,1,0.9811161877241055
59.508,-140.238,128.956,3.22,-1.31,0.28,1,0.9823614027712616
-135.55,30.492,999.0,999.0,-1.41,0.22,1,0.981520732593584
-276.105,-809.892,999.0,999.0,-2.23,0.23,1,0.9664446354831906
-248.209,-386.105,999.0,999.0,-1.72,0.26,1,0.9795298755794047
781.9,1028.776,999.0,999.0,-1.38,0.23,1,0.9250828879363517
-380.069,-289.425,999.0,999.0,-1.55,0.28,1,0.9765202742408019
-332.06,265.594,999.0,999.0,-1.56,0.25,1,0.9654036370820412
-447.562,-603.924,999.0,999.0,-2.24,0.23,1,0.9712294460622257
-369.023,-1263.288,153.333,6.14,-1.73,0.29,1,0.9088074232103093
1135.349,1317.528,137.143,4.16,-1.42,0.27,1,0.7490533463767952
124.762,-187.883,999.0,999.0,-1.29,0.25,1,0.9808280780019396
435.716,-416.299,999.0,999.0,-1.53,0.2,1,0.9460122850045892
-83.14,526.8,999.0,999.0,-1.21,0.24,1,0.9688129127335896
61.55,-454.017,999.0,999.0,-1.97,0.25,1,0.975891254432837
155.509,-12.94,999.0,999.0,-1.16,0.25,1,0.9821362348485433
172.606,-332.31,999.0,999.0,-1.6,0.28,1,0.9760637672068825
-835.09,-1133.689,999.0,999.0,-1.5,0.24,1,0.8989280674323841
-73.799,-590.013,138.224,2.86,-1.46,0.24,1,0.9743250677415306
146.897,-203.252,999.0,999.0,-1.07,0.29,1,0.9800798889185541
-292.622,66.348,999.0,999.0,-1.51,0.29,1,0.9758606859980617
-198.955,-872.551,999.0,999.0,-1.21,0.29,1,0.9607600496505949
756.312,1029.891,999.0,999.0,-1.27,0.22,1,0.9284643968879539
-908.435,-1123.015,999.0,999.0,-1.88,0.26,1,0.8811399316362847
-817.308,-626.274,999.0,999.0,-1.36,0.26,1,0.9304365710509799
-739.316,-1410.416,999.0,999.0,-2.13,0.2,1,0.8574535471441462
-209.508,320.346,999.0,999.0,-2.03,0.2,1,0.9719167082413208
-667.694,-155.129,999.0,999.0,-1.19,0.23,1,0.9447304632618455
697.701,989.358,999.0,999.0,-1.17,0.26,1,0.9388165808476912
314.771,-92.035,999.0,999.0,-1.61,0.28,1,0.9765668428876063
808.095,302.574,999.0,999.0,-1.81,0.21,1,0.9322431542829481
15.949,-624.319,123.649,4.96,-1.65,0.27,1,0.9698427158612021
-353.582,-230.465,999.0,999.0,-2.32,0.27,1,0.9773547836645912
219.052,-152.237,999.0,999.0,-1.42,0.25,1,0.9790039031152905
-84.012,322.059,139.688,5.19,-1.87,0.28,1,0.9774727262990195
-9.648,948.472,999.0,999.0,-1.79,0.26,1,0.9259763509793411
-789.73,-915.357,151.641,2.87,-2.03,0.25,1,0.9284164570026674
265.906,374.757,999.0,999.0,-1.75,0.21,1,0.9796569666579698
-118.323,-742.549,143.816,3.52,-2.0,0.22,1,0.9677435517509839
-43.788,-43.785,999.0,999.0,-1.83,0.21,1,0.9829625930167967
-289.042,-670.721,999.0,999.0,-1.41,0.28,1,0.9728822677359341
-185.028,139.159,999.0,999.0,-1.91,0.29,1,0.9786645827995363
-103.299,182.801,999.0,999.0,-2.23,0.26,1,0.9801601806542112
-830.358,-430.638,999.0,999.0,-1.54,0.25,1,0.92142364443962
1083.313,1049.837,999.0,999.0,-1.37,0.21,1,0.8308200160420768
-347.579,98.247,999.0,999.0,-1.2,0.2,1,0.9717380002776271
-768.914,-370.875,999.0,999.0,-1.64,0.29,1,0.9348405359054168
-259.994,-84.274,999.0,999.0,-1.56,0.21,1,0.979533943349296
518.505,391.599,999.0,999.0,-1.16,0.28,1,0.9718004603769872
290.611,472.16,999.0,999.0,-1.21,0.24,1,0.977874388738391
-900.498,-87.223,999.0,999.0,-1.65,0.28,1,0.8395651639942752
-485.833,847.429,999.0,999.0,-1.26,0.27,1,0.741471474027587
451.172,710.426,999.0,999.0,-1.43,0.26,1,0.9686202412153248
-356.115,-590.824,118.41,4.0,-1.61,0.23,1,0.9742475070736637
285.051,362.735,999.0,999.0,-1.6,0.24,1,0.9795571860256501
-599.712,-713.747,146.864,3.87,-1.58,0.27,1,0.9599791987264379
-595.931,140.613,999.0,999.0,-1.68,0.23,1,0.9339233819195634
246.391,807.174,999.0,999.0,-1.98,0.2,1,0.9642503164585293
80.426,1054.458,136.041,4.64,-1.39,0.27,1,0.9170582765207043
-308.802,-668.666,999.0,999.0,-0.92,0.29,1,0.9727848040484155
-473.631,-758.725,155.243,4.26,-1.87,0.26,1,0.965686559219245
-488.003,963.698,999.0,999.0,-1.36,0.29,1,0.6361434920438811
-323.577,-705.644,999.0,999.0,-1.61,0.3,1,0.9712918142970343
67.776,1002.001,999.0,999.0,-1.97,0.26,1,0.9270158008213102
163.094,885.504,138.875,4.27,-1.62,0.27,1,0.9541557722538296
-115.134,123.679,999.0,999.0,-0.97,0.28,1,0.9808402092953397
1278.868,1345.054,155.724,4.29,-1.66,0.21,1,0.6203427288415598
280.324,1386.651,999.0,999.0,-1.61,0.24,1,0.8371385157748529
130.493,216.033,999.0,999.0,-1.16,0.28,1,0.9821155776298941
-248.705,213.048,999.0,999.0,-1.64,0.2,1,0.973877219846741
-586.998,364.572,999.0,999.0,-1.7,0.23,1,0.8970395146735726
-411.484,-13.857,112.375,5.12,-1.28,0.26,1,0.9707670198131761
-90.537,38.58,139.594,4.72,-1.56,0.28,1,0.9821876942836282
-320.804,240.126,143.922,5.67,-1.87,0.22,1,0.9677880969931336
-641.869,-518.298,999.0,999.0,-1.52,0.23,1,0.9587620932462718
262.065,1122.175,134.895,5.83,-1.88,0.23,1,0.9249579142451199
606.368,-348.014,999.0,999.0,-1.84,0.21,1,0.9131551738179365
-42.499,-1086.664,999.0,999.0,-1.49,0.21,1,0.9148098755103927
-642.136,-640.534,999.0,999.0,-0.92,0.21,1,0.9577966589992516
262.929,-484.297,999.0,999.0,-1.15,0.29,1,0.9625157350961381
266.278,1162.745,999.0,999.0,-1.84,0.28,1,0.9162565217540908
367.835,281.187,143.491,4.49,-1.33,0.27,1,0.9782832954366141
-1004.682,303.023,999.0,999.0,-1.68,0.21,1,0.4834178534613736
-489.905,-359.621,999.0,999.0,-2.2,0.29,1,0.9711607713918609
599.428,213.206,999.0,999.0,-1.3,0.22,1,0.9637138450736024
-56.721,500.164,999.0,999.0,-1.32,0.21,1,0.9716569776267412
-703.682,-492.999,999.0,999.0,-1.82,0.22,1,0.9506426419359426
1564.26,695.18,126.454,2.84,-1.45,0.27,1,0.2116634262536081
499.261,1013.058,999.0,999.0,-1.68,0.26,1,0.9476018330885363
-186.08,183.201,999.0,999.0,-1.73,0.22,1,0.9776385961997587
-254.446,-400.231,999.0,999.0,-1.95,0.22,1,0.9792826278623586
4.973,-992.07,999.0,999.0,-1.21,0.25,1,0.928662267151772
-439.819,-877.849,999.0,999.0,-1.59,0.21,1,0.9608701231265304
-133.544,513.626,999.0,999.0,-1.82,0.25,1,0.966362007700037
1080.196,1523.658,999.0,999.0,-1.64,0.2,1,0.7055683063663567
-659.453,-449.348,999.0,999.0,-1.59,0.21,1,0.9563028227619459
30.413,437.617,999.0,999.0,-2.01,0.26,1,0.9771285306519529
577.38,-354.605,999.0,999.0,-1.99,0.26,1,0.9213905070164907
-305.753,-453.54,999.0,999.0,-1.87,0.25,1,0.9777548934767325
-713.052,-984.913,999.0,999.0,-1.21,0.26,1,0.9351629706117656
-29.096,-146.634,999.0,999.0,-1.42,0.21,1,0.9827693340407508
-662.096,-352.54,999.0,999.0,-1.45,0.23,1,0.9541957849184636
118.502,-0.73,999.0,999.0,-1.94,0.27,1,0.9826449880975484
-113.956,-15.744,999.0,999.0,-2.11,0.23,1,0.9822138341394967
194.733,585.408,999.0,999.0,-1.61,0.22,1,0.97489451607076
345.747,486.948,999.0,999.0,-1.51,0.22,1,0.9768504676568454
187.128,-126.091,155.891,4.5,-1.96,0.21,1,0.9803576859484
393.124,283.945,130.165,4.11,-1.34,0.26,1,0.977472484362465
429.64,801.656,140.71,4.68,-1.16,0.3,1,0.9649534801644007
443.01,663.83,113.48,3.15,-1.75,0.29,1,0.970456286626078
-318.621,-188.404,999.0,999.0,-2.0,0.25,1,0.9784045180616698
-1120.057,-842.501,999.0,999.0,-1.52,0.22,1,0.7917666887495014
-483.647,-299.372,999.0,999.0,-1.36,0.26,1,0.9711846125316664
477.011,612.288,999.0,999.0,-2.13,0.29,1,0.9708542483296817
-578.427,-274.52,999.0,999.0,-1.66,0.21,1,0.9627767650893392
-253.484,-644.63,142.058,4.8,-1.55,0.24,1,0.9739619760273595
53.477,854.805,999.0,999.0,-1.52,0.23,1,0.9496983054105057
-360.004,-108.265,999.0,999.0,-2.19,0.29,1,0.9759153894422855
879.888,897.497,999.0,999.0,-2.13,0.27,1,0.9176282956595345
-4.667,969.309,999.0,999.0,-1.31,0.25,1,0.9222523529112613
-520.596,126.98,999.0,999.0,-2.28,0.28,1,0.9509801574088578
-1076.722,-476.982,999.0,999.0,-1.47,0.24,1,0.7886695484001174
463.275,718.926,999.0,999.0,-1.39,0.23,1,0.9679670369437825
198.491,422.637,179.324,4.64,-1.78,0.27,1,0.9792960538241058
-381.714,573.666,999.0,999.0,-1.47,0.21,1,0.921052808580798
-586.327,-170.303,999.0,999.0,-1.55,0.22,1,0.9587028160625822
-336.412,-171.642,999.0,999.0,-1.85,0.21,1,0.9776444650513592
69.36,-67.065,999.0,999.0,-1.49,0.25,1,0.9827834326235482
-236.907,885.217,999.0,999.0,-1.52,0.26,1,0.8831750253176298
-95.236,-176.595,999.0,999.0,-1.15,0.26,1,0.9824827464915831
268.171,410.835,123.349,4.24,-1.7,0.2,1,0.9791373495444604
124.274,1154.441,999.0,999.0,-1.35,0.24,1,0.8971136803651313
371.983,-154.292,125.818,4.91,-1.7,0.24,1,0.971531077494616
121.937,-2.2,999.0,999.0,-1.74,0.28,1,0.9826050205081559
-98.759,53.374,999.0,999.0,-1.17,0.2,1,0.9819469896765564
1007.224,815.174,999.0,999.0,-1.28,0.29,1,0.8815190490602308
-641.542,-1189.868,999.0,999.0,-0.86,0.23,1,0.919102790260013
-404.203,72.016,999.0,999.0,-2.05,0.22,1,0.9683743040587818
-514.999,-1322.948,999.0,999.0,-2.01,0.29,1,0.8976414393962164
702.603,1556.181,999.0,999.0,-1.27,0.26,1,0.794391941383826
170.701,-383.801,126.694,4.0,-0.69,0.3,1,0.9743064793348244
-32.705,242.664,999.0,999.0,-1.17,0.28,1,0.9805570307703386
-852.672,-119.696,142.125,4.3,-1.6,0.2,1,0.8772030840535548
-193.956,-669.048,999.0,999.0,-1.64,0.25,1,0.9728821940938397
-604.492,-1192.654,999.0,999.0,-2.18,0.28,1,0.9214229442733385
136.142,495.972,128.384,3.96,-1.79,0.3,1,0.9771898864095484
805.601,889.134,999.0,999.0,-1.67,0.26,1,0.9324679405355928
69.73,105.978,136.622,4.63,-1.64,0.22,1,0.9828540296023466
258.715,729.948,999.0,999.0,-1.81,0.24,1,0.969189340432419
-987.557,-630.044,999.0,999.0,-1.8,0.22,1,0.8696316320040752
-903.058,-1030.516,999.0,999.0,-1.28,0.23,1,0.8932210928122593
85.421,388.24,999.0,999.0,-1.63,0.2,1,0.9793854442291728
473.454,-450.397,999.0,999.0,-1.54,0.29,1,0.9335539289477702
-390.719,-595.066,999.0,999.0,-1.56,0.27,1,0.9732989839245343
-787.364,-197.442,140.916,5.05,-1.75,0.22,1,0.916743921940744
-742.74,757.959,999.0,999.0,-2.15,0.23,1,0.48093441748336124
-850.349,-663.791,999.0,999.0,-1.45,0.24,1,0.9224338135415161
-740.357,-844.249,999.0,999.0,-1.28,0.24,1,0.9401024355037845
-459.571,328.332,999.0,999.0,-1.65,0.26,1,0.9419008435031191
-393.482,-218.731,999.0,999.0,-1.31,0.26,1,0.9755688776591939
-837.93,726.678,999.0,999.0,-1.68,0.24,1,0.35823282940178547
248.061,323.726,150.769,4.3,-1.39,0.22,1,0.9804196605227412
115.252,-2.584,999.0,999.0,-1.42,0.2,1,0.9826699741724844
-686.054,-808.89,999.0,999.0,-1.7,0.26,1,0.9485961828124161
-486.795,-786.049,129.97,6.13,-1.25,0.2,1,0.9640495632894392
-88.24,-574.296,999.0,999.0,-1.32,0.24,1,0.9752120732962681
-84.791,-453.653,999.0,999.0,-2.06,0.26,1,0.9787962812078703
-49.594,630.386,147.687,5.19,-1.64,0.25,1,0.9639315500317233
117.612,30.919,999.0,999.0,-1.22,0.23,1,0.9827377053421528
872.715,958.259,999.0,999.0,-1.73,0.3,1,0.9150586073947236
-379.031,132.511,999.0,999.0,-2.12,0.27,1,0.9679788595759565
460.387,-56.776,152.46,7.57,-1.53,0.26,1,0.9683338752045199
-200.543,-850.375,999.0,999.0,-1.12,0.21,1,0.9625784992791042
-575.167,-969.18,999.0,999.0,-1.02,0.23,1,0.948921081496931
830.864,744.829,999.0,999.0,-1.74,0.21,1,0.9341640940634676
44.177,922.283,999.0,999.0,-1.94,0.29,1,0.9388202123040323
82.81,1162.824,999.0,999.0,-1.54,0.25,1,0.8847972609789134
340.832,39.629,143.654,6.26,-1.67,0.2,1,0.9778087293078471
-429.33,-272.822,999.0,999.0,-1.23,0.24,1,0.9741810296851166
1438.041,1129.848,999.0,999.0,-1.91,0.22,1,0.45829369441645484
402.572,1251.41,999.0,999.0,-1.19,0.21,1,0.9056679871585965
464.722,1383.809,999.0,999.0,-2.15,0.25,1,0.8677399496495714
-892.064,-866.978,999.0,999.0,-1.87,0.26,1,0.907345007917832
35.001,-185.623,999.0,999.0,-1.74,0.25,1,0.9821566330415319
-1013.1,-622.869,102.641,5.99,-1.83,0.3,1,0.8549574205936861
-490.056,-18.742,999.0,999.0,-2.07,0.21,1,0.9639054245415569
346.738,404.523,999.0,999.0,-1.91,0.25,1,0.9780240616153378
157.404,96.113,124.54,4.35,-1.41,0.25,1,0.982429380605142
-339.844,-66.786,999.0,999.0,-1.55,0.27,1,0.9762441633987456
-421.115,771.498,138.444,3.2,-1.94,0.23,1,0.8396609301423094
429.05,50.053,999.0,999.0,-1.85,0.28,1,0.9736386810327393
781.996,385.069,999.0,999.0,-1.73,0.21,1,0.9418717742291375
-444.257,198.52,999.0,999.0,-1.47,0.21,1,0.9570189149132339
665.944,582.976,999.0,999.0,-1.38,0.27,1,0.9597066796788527
-35.2,189.654,999.0,999.0,-1.34,0.3,1,0.9813622848950969
-357.287,-818.161,122.351,4.37,-1.42,0.27,1,0.9657655318581168
-1007.444,-1121.093,999.0,999.0,-1.97,0.25,1,0.8437531523152062
-911.808,107.479,133.471,4.18,-2.0,0.28,1,0.7571015254534055
-88.033,28.65,999.0,999.0,-1.46,0.25,1,0.9822921255715267
429.567,533.344,999.0,999.0,-1.65,0.24,1,0.9740761210621682
-230.918,-746.378,999.0,999.0,-2.13,0.28,1,0.969625749114126
328.623,74.294,999.0,999.0,-1.43,0.21,1,0.9786719824450544
-989.971,199.479,999.0,999.0,-1.95,0.22,1,0.5933848763288697
893.894,273.509,999.0,999.0,-1.49,0.25,1,0.90197915378745
-301.044,341.101,999.0,999.0,-2.18,0.29,1,0.9636758537985747
801.664,813.006,999.0,999.0,-1.4,0.21,1,0.9369541533924791
614.028,1028.55,999.0,999.0,-1.37,0.24,1,0.9415499832637689
-69.75,650.968,999.0,999.0,-1.31,0.25,1,0.960724468360998
419.404,412.881,999.0,999.0,-1.05,0.24,1,0.9760095726747235
44.806,-533.585,999.0,999.0,-0.81,0.29,1,0.9732772812864374
66.354,-462.441,999.0,999.0,-1.81,0.27,1,0.9754291123807882
160.846,-100.662,999.0,999.0,-1.69,0.23,1,0.9812821014608072
-815.285,-423.882,135.609,5.46,-1.4,0.29,1,0.9254415784813441
764.515,190.446,999.0,999.0,-1.21,0.28,1,0.9357832286900548
-207.161,-1087.754,999.0,999.0,-1.34,0.25,1,0.9345935739241188
418.042,-317.385,141.154,4.09,-1.18,0.23,1,0.958241252055375
-205.386,-131.733,999.0,999.0,-1.9,0.28,1,0.9811766040642452
168.631,968.115,136.133,3.05,-1.25,0.2,1,0.9440721970404267
1047.399,819.31,999.0,999.0,-1.45,0.23,1,0.8631215742979298
-585.693,-345.635,999.0,999.0,-1.67,0.21,1,0.9633348774497026
-950.841,96.596,999.0,999.0,-1.75,0.26,1,0.7170304375774502
580.442,748.999,999.0,999.0,-1.61,0.22,1,0.9619358613861878
446.494,-380.546,999.0,999.0,-1.28,0.27,1,0.9481722046144077
-351.632,-659.709,999.0,999.0,-1.65,0.26,1,0.9724754118052352
-155.879,-96.72,999.0,999.0,-1.71,0.28,1,0.9819373875264448
245.618,469.024,999.0,999.0,-1.81,0.27,1,0.978258957200508
-358.815,152.562,999.0,999.0,-1.74,0.29,1,0.968788113052486
729.26,1087.148,999.0,999.0,-1.51,0.27,1,0.9253752793766875
-424.688,-202.775,999.0,999.0,-1.65,0.28,1,0.9737775046947864
-15.401,-36.03,116.372,3.02,-1.85,0.26,1,0.9830664690319598
144.662,-337.752,999.0,999.0,-1.84,0.3,1,0.9769429903408656
496.35,11.536,999.0,999.0,-2.03,0.25,1,0.9676459388074923
1085.607,420.747,142.248,3.01,-1.45,0.2,1,0.8081581422181551
108.419,188.485,999.0,999.0,-2.1,0.22,1,0.9823582201213752
-168.056,-616.737,999.0,999.0,-1.86,0.23,1,0.9746961967548885
319.757,-121.22,135.121,4.22,-1.53,0.29,1,0.9756265088759873
692.015,1219.35,999.0,999.0,-1.77,0.22,1,0.9089877242277525
210.1,1.722,999.0,999.0,-1.37,0.25,1,0.9812761443001203
-324.161,596.279,999.0,999.0,-2.03,0.3,1,0.9313303745583891
56.681,1025.683,999.0,999.0,-1.29,0.23,1,0.9199730394602756
-274.052,620.571,144.494,5.12,-1.28,0.27,1,0.9378087925110028
386.932,117.681,999.0,999.0,-1.79,0.2,1,0.9768558972637386
-254.103,-546.216,999.0,999.0,-1.39,0.24,1,0.9767740950650519
-128.96,4.995,999.0,999.0,-1.57,0.22,1,0.9818506411111542
569.943,1314.406,999.0,999.0,-1.44,0.2,1,0.8936742087942705
-845.851,-92.031,109.815,2.56,-1.23,0.25,1,0.875468242531114
-565.198,472.689,999.0,999.0,-1.55,0.2,1,0.8766505603684454
80.018,246.322,999.0,999.0,-1.58,0.28,1,0.9817504365546664
360.69,-181.208,999.0,999.0,-1.42,0.25,1,0.9713060517832827
328.631,662.355,999.0,999.0,-1.53,0.21,1,0.9723450293414669
-476.698,310.348,999.0,999.0,-1.7,0.24,1,0.9405621992957052
-57.297,411.265,999.0,999.0,-1.92,0.21,1,0.9754579428094996
50.284,406.415,999.0,999.0,-1.59,0.29,1,0.9784310360707607
517.913,822.728,999.0,999.0,-1.32,0.3,1,0.9614873536678571
774.539,1240.579,999.0,999.0,-1.9,0.22,1,0.8953773896522913
42.841,529.951,999.0,999.0,-2.07,0.22,1,0.9740875726652656
-468.08,-11.245,999.0,999.0,-1.74,0.26,1,0.9658469926917554
-516.886,-85.928,999.0,999.0,-1.45,0.3,1,0.9637165166665803
-314.319,74.596,999.0,999.0,-2.27,0.28,1,0.9745168716063517
60.42,440.41,999.0,999.0,-2.02,0.28,1,0.9776685466138361
-165.911,-27.997,999.0,999.0,-1.96,0.26,1,0.9814183924614897
-573.895,-89.617,135.426,6.26,-1.48,0.28,1,0.9568377213686007
-125.432,288.256,999.0,999.0,-1.64,0.2,1,0.9770519452738333
242.293,-186.287,999.0,999.0,-1.65,0.27,1,0.9774375302695989
-405.671,393.838,999.0,999.0,-1.36,0.24,1,0.9444207259176203
55.779,652.61,999.0,999.0,-1.56,0.26,1,0.9682340563625894
-464.413,-802.31,999.0,999.0,-1.86,0.27,1,0.9641743839895031
-23.145,275.97,999.0,999.0,-1.45,0.21,1,0.9801041230480971
-889.763,-621.344,999.0,999.0,-1.56,0.28,1,0.910252349105727
-625.153,-70.447,135.941,4.86,-2.11,0.29,1,0.9473355139388614
-782.349,-104.171,999.0,999.0,-0.97,0.21,1,0.9071824851332045
-52.983,-1746.339,999.0,999.0,-1.23,0.21,1,0.39221345822775927
-1453.898,-1710.649,135.599,6.03,-1.25,0.29,1,0.26771008191484474
65.209,-197.043,999.0,999.0,-1.5,0.22,1,0.9816887001994512
375.155,-85.614,999.0,999.0,-1.48,0.24,1,0.973548294035239
-1109.849,-1381.6,999.0,999.0,-1.56,0.2,1,0.7279311798346736
76.315,265.802,999.0,999.0,-1.5,0.2,1,0.9814818806996682
-888.741,71.369,144.685,4.52,-1.48,0.29,1,0.7964455354200051
377.905,882.331,999.0,999.0,-1.88,0.22,1,0.9602639616604509
120.572,688.465,999.0,999.0,-0.93,0.3,1,0.9685119752743732
226.1,775.86,131.733,4.1,-1.17,0.24,1,0.9659467485657028
-520.589,145.321,999.0,999.0,-1.89,0.25,1,0.9494280734037164
254.914,460.713,999.0,999.0,-1.89,0.24,1,0.9783795441684817
936.877,70.046,999.0,999.0,-1.43,0.27,1,0.8425642984253343
-308.76,734.293,127.911,4.3,-1.61,0.24,1,0.9049519735394189
852.328,1604.667,999.0,999.0,-1.66,0.2,1,0.7481191320100611
694.624,646.393,999.0,999.0,-1.27,0.21,1,0.9558581376215912
-219.616,-1139.678,999.0,999.0,-1.5,0.24,1,0.9257199685374836
984.824,302.061,999.0,999.0,-1.57,0.2,1,0.8599073807676502
-942.915,-473.915,999.0,999.0,-2.1,0.23,1,0.8806580010430132
-102.024,131.755,999.0,999.0,-1.18,0.29,1,0.981000035189764
-168.337,-466.352,143.491,4.8,-1.96,0.24,1,0.978879378323843
-38.857,161.598,999.0,999.0,-1.5,0.27,1,0.9816823762478977
904.987,365.996,999.0,999.0,-1.96,0.28,1,0.906410875841771
785.871,924.463,999.0,999.0,-1.47,0.21,1,0.9332558574727802
186.067,878.301,136.66,3.02,-1.19,0.28,1,0.9561368287406334
-172.018,614.545,999.0,999.0,-1.46,0.26,1,0.954179409463817
119.118,-199.08,999.0,999.0,-2.15,0.29,1,0.9807665381773958
-479.672,-102.933,999.0,999.0,-1.12,0.24,1,0.9678896260310749
-859.687,-454.468,999.0,999.0,-1.56,0.28,1,0.9134397333136564
-559.118,-516.827,999.0,999.0,-1.38,0.29,1,0.966289467450278
-181.273,-546.079,999.0,999.0,-1.52,0.22,1,0.9769949264502338
-805.516,-778.897,999.0,999.0,-2.01,0.24,1,0.9313167820166777
137.788,728.044,127.982,4.59,-1.73,0.23,1,0.9665887010692829
-432.289,-725.147,136.423,5.28,-1.63,0.2,1,0.968367386606802
-251.093,-15.252,999.0,999.0,-1.67,0.25,1,0.9790487999762925
365.523,-619.471,999.0,999.0,-1.62,0.26,1,0.9306019598569779
506.816,51.72,999.0,999.0,-1.78,0.21,1,0.9680290581198542
333.109,291.342,999.0,999.0,-1.19,0.24,1,0.9791828608154988
314.056,892.294,999.0,999.0,-1.58,0.27,1,0.9589427638554415
26.022,51.881,999.0,999.0,-1.11,0.22,1,0.9830172720455317
29.092,-997.669,999.0,999.0,-1.7,0.21,1,0.9235180256486686
104.535,19.457,999.0,999.0,-1.19,0.29,1,0.9828204882858604
-449.15,-534.753,145.523,6.14,-1.96,0.28,1,0.9723654922266786
408.481,292.497,999.0,999.0,-1.64,0.24,1,0.9769257314306685
201.995,8.431,999.0,999.0,-1.34,0.2,1,0.9814878514678337
318.276,-260.63,999.0,999.0,-1.63,0.27,1,0.9710006470599697
11.542,-754.204,999.0,999.0,-1.8,0.21,1,0.9608060357446754
-487.503,-183.355,999.0,999.0,-1.52,0.26,1,0.9692216982081014
251.206,568.822,999.0,999.0,-1.23,0.29,1,0.9757174275132294
65.045,-886.116,999.0,999.0,-1.49,0.23,1,0.9394243526207409
-693.179,-408.04,999.0,999.0,-1.88,0.24,1,0.9508407169766314
287.72,-123.184,999.0,999.0,-1.68,0.26,1,0.9770584188342094
602.079,917.312,999.0,999.0,-1.79,0.28,1,0.9517489634023358
-560.846,-731.642,123.076,5.58,-1.61,0.3,1,0.9622108793483415
879.152,917.633,999.0,999.0,-1.53,0.3,1,0.9165351337912374
563.76,949.514,999.0,999.0,-1.86,0.28,1,0.9512983190768804
1032.907,643.521,999.0,999.0,-0.93,0.22,1,0.8678464007790933
-29.251,164.118,999.0,999.0,-1.8,0.21,1,0.9817805999050259
-626.346,-166.853,999.0,999.0,-1.69,0.24,1,0.9527761455491964
253.102,-45.856,999.0,999.0,-1.53,0.25,1,0.9796899144425778
